epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
247,190270.0,190270.0,0.0,153,153,0,0.0,0.00029296875,0.000146484375,0.00010358009490037317,0.668614390654006,0.23689625269353987,0,0,0.0,0,0,0,0,2787,595506.0,44500.0,0.000146484375,22661.0,0.0,18,0.000146484375,22500.0,0.0,16,0.0,21776.0,0.0,16,0.000146484375,24790.0,0.0,29,0.00029296875,38850.0,0.0,34,0.0,1297.0,0.0,2,0.00029296875,38050.0,0.0,27,0.000146484375,20346.0,0.0,17
248,171087.0,171087.0,0.0,138,138,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.21503898601296334,0,0,0.0,0,0,0,0,2845,580585.0,42453.0,0.0,23981.0,0.0,22,0.000146484375,21433.0,0.0,17,0.0,21899.0,0.0,18,0.0,24859.0,0.0,19,0.0,29012.0,0.0,25,0.0,591.0,0.0,2,0.000146484375,32300.0,0.0,25,0.0,17012.0,0.0,16
249,197256.0,197256.0,0.0,155,155,0,0.0,0.000390625,0.000189208984375,0.00012553078491945273,0.6959859894196188,0.19349221316461773,0,0,0.0,0,0,0,0,2749,667320.0,56128.0,0.000244140625,28606.0,0.0,22,0.000390625,27085.0,0.0,19,0.0,25974.0,0.0,21,0.000244140625,23730.0,0.0,17,0.000244140625,35820.0,0.0,31,0.0,157.0,0.0,1,0.000146484375,31884.0,0.0,24,0.000244140625,24000.0,0.0,15
250,171219.0,171219.0,0.0,140,140,0,0.0,0.0006347656249999999,0.000201416015625,0.00017509751327857725,0.5701417633704133,0.19492944708239057,0,0,0.0,0,0,0,0,2899,674498.0,58336.0,0.000146484375,22026.0,0.0,18,0.000146484375,23745.0,0.0,20,0.000244140625,21256.0,0.0,15,0.0006347656249999999,21904.0,0.0,17,0.000146484375,32836.0,0.0,27,0.0,428.0,0.0,1,0.000146484375,27768.0,0.0,24,0.000146484375,21256.0,0.0,16
251,181133.0,181133.0,0.0,144,144,0,0.0,0.0006347656249999999,0.0002685546875,0.00018752797236007342,0.6727493855951905,0.18379519469119288,0,0,0.0,0,0,0,0,2679,606114.0,46228.0,0.000146484375,24722.0,0.0,21,0.000146484375,25279.0,0.0,18,0.000390625,19884.0,0.0,15,0.00029296875,24794.0,0.0,19,0.0006347656249999999,30759.0,0.0,23,0.0,3927.0,0.0,6,0.000390625,31884.0,0.0,23,0.000146484375,19884.0,0.0,16
252,186990.0,186990.0,0.0,141,141,0,0.0,0.0005371093749999999,0.000341796875,0.00014850494458735887,0.8417216500624568,0.1538197229798377,0,0,0.0,0,0,0,0,2838,650215.0,47720.0,0.000390625,22145.0,0.0,17,0.000390625,24000.0,0.0,15,0.00029296875,23417.0,0.0,18,0.00029296875,24000.0,0.0,16,0.00043945312499999996,30512.0,0.0,24,0.0,7032.0,0.0,9,0.0005371093749999999,33256.0,0.0,23,0.000390625,22628.0,0.0,15
253,167296.0,167296.0,0.0,131,131,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.20324903165646435,0,0,0.0,0,0,0,0,2836,547965.0,44264.0,0.0,21715.0,0.0,21,0.0,23750.0,0.0,22,0.0,20586.0,0.0,20,0.0,21615.0,0.0,18,0.0,30128.0,0.0,24,0.0,1118.0,0.0,2,0.0,30128.0,0.0,24,0.0,18256.0,0.0,16
254,178896.0,178896.0,0.0,139,139,0,0.0,0.000244140625,9.1552734375e-05,0.00011819407184470877,0.3798613122709394,0.2005872126822279,0,0,0.0,0,0,0,0,2900,624829.0,46564.0,0.0,21178.0,0.0,20,0.0,22574.0,0.0,18,0.000244140625,26377.0,0.0,19,0.0,21256.0,0.0,16,0.000244140625,30512.0,0.0,23,0.0,1115.0,0.0,1,0.000244140625,33256.0,0.0,23,0.0,22628.0,0.0,16
255,184904.0,184904.0,0.0,147,147,0,0.0,0.000390625,0.00011596679687500001,0.00016547170058259228,0.33280703722235877,0.18798403495868055,0,0,0.0,0,0,0,0,2686,656839.0,48324.0,0.0,22873.0,0.0,18,0.0,23258.0,0.0,20,0.000146484375,23215.0,0.0,17,0.0,23837.0,0.0,19,0.000390625,34353.0,0.0,27,0.0,1484.0,0.0,5,0.000390625,31884.0,0.0,23,0.0,24000.0,0.0,16
256,193614.0,193614.0,0.0,162,162,0,0.0,0.0005371093749999999,0.00039672851562499995,0.00019136249275623636,0.8116973205250226,0.18895327817203222,0,0,0.0,0,0,0,0,2817,655697.0,55615.0,0.00048828125,25182.0,0.0,17,0.00048828125,23226.0,0.0,18,0.000146484375,22756.0,0.0,17,0.00048828125,27925.0,0.0,23,0.0005371093749999999,35214.0,0.0,30,0.0,3647.0,0.0,7,0.0005371093749999999,33256.0,0.0,23,0.00048828125,22408.0,0.0,17
257,184345.0,184345.0,0.0,146,146,0,0.0,0.00068359375,0.000335693359375,0.00017846913473160944,0.7801348941859152,0.21447218530472667,0,0,0.0,0,0,0,0,2812,680747.0,56640.0,0.00029296875,24903.0,0.0,21,0.00029296875,21256.0,0.0,16,0.000390625,23957.0,0.0,17,0.00029296875,23615.0,0.0,18,0.00068359375,35590.0,0.0,26,0.0,1124.0,0.0,2,0.00043945312499999996,33325.0,0.0,27,0.00029296875,20575.0,0.0,17
258,159484.0,159484.0,0.0,125,125,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.22759493115296725,0,0,0.0,0,0,0,0,2842,609667.0,51484.0,0.0,19628.0,0.0,16,0.0,18256.0,0.0,16,0.000146484375,20084.0,0.0,17,0.0,20517.0,0.0,20,0.0,32413.0,0.0,28,0.0,1049.0,0.0,3,0.0,30128.0,0.0,24,0.0,17409.0,0.0,17
259,184355.0,184355.0,0.0,139,139,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.22663136340213086,0,0,0.0,0,0,0,0,2800,640417.0,55127.0,0.0,22628.0,0.0,16,0.0,18512.0,0.0,16,0.0,22628.0,0.0,17,0.0,25508.0,0.0,20,0.0,38363.0,0.0,28,0.0,1500.0,0.0,1,0.0,31884.0,0.0,24,0.0,23332.0,0.0,18
260,184008.0,184008.0,0.0,145,145,0,0.0,0.00048828125,0.000152587890625,0.00020921797486575451,0.3499876769276769,0.2186684818051381,0,0,0.0,0,0,0,0,2856,658380.0,59447.0,0.0,22628.0,0.0,16,0.00048828125,23388.0,0.0,16,0.0,21256.0,0.0,16,0.0,22904.0,0.0,17,0.00048828125,40919.0,0.0,32,0.0,895.0,0.0,3,0.000244140625,29140.0,0.0,23,0.0,22878.0,0.0,17
261,183915.0,183915.0,0.0,145,145,0,0.0,0.00078125,0.0003662109375,0.0002156191617755822,0.743016477430379,0.20550865889133485,0,0,0.0,0,0,0,0,2751,622798.0,46096.0,0.00048828125,24000.0,0.0,14,0.00078125,22674.0,0.0,18,0.000244140625,22628.0,0.0,15,0.000244140625,21033.0,0.0,19,0.00029296875,34980.0,0.0,26,0.0,1308.0,0.0,3,0.000390625,33256.0,0.0,23,0.00048828125,24036.0,0.0,18
262,185438.0,185438.0,0.0,153,153,0,0.0,0.0005371093749999999,0.00028076171875,0.00014800238834206713,0.783118893435175,0.22079077643201406,0,0,0.0,0,0,0,0,2886,643153.0,45936.0,0.00029296875,19884.0,0.0,16,0.00029296875,24264.0,0.0,21,0.000390625,22628.0,0.0,15,0.000146484375,20509.0,0.0,22,0.0005371093749999999,38203.0,0.0,28,0.0,2873.0,0.0,6,0.00029296875,33485.0,0.0,27,0.00029296875,23592.0,0.0,18
263,169491.0,169491.0,0.0,137,137,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395503,0.5597775659592388,0.2161729826362453,0,0,0.0,0,0,0,0,2844,604678.0,47936.0,0.00029296875,19884.0,0.0,16,0.000146484375,22735.0,0.0,19,0.0,16884.0,0.0,16,0.000146484375,21668.0,0.0,19,0.000146484375,31121.0,0.0,26,0.0,2686.0,0.0,8,0.00029296875,33128.0,0.0,23,0.0,21385.0,0.0,17
264,168789.0,168789.0,0.0,130,130,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.1959969251550744,0,0,0.0,0,0,0,0,2538,552017.0,55139.0,0.0,20282.0,0.0,19,0.0,21128.0,0.0,16,0.0,24000.0,0.0,16,0.0,21392.0,0.0,21,0.0,29012.0,0.0,24,0.0,91.0,0.0,1,0.0,30256.0,0.0,24,0.0,22628.0,0.0,16
265,178117.0,178117.0,0.0,151,151,0,0.0,0.00048828125,0.000152587890625,0.00016991468392425603,0.44922018925101226,0.18927937816154472,0,0,0.0,0,0,0,0,2920,664452.0,50508.0,0.0,21256.0,0.0,16,0.0,21256.0,0.0,16,0.000244140625,19884.0,0.0,15,0.0,22452.0,0.0,24,0.00048828125,35063.0,0.0,29,0.000244140625,4938.0,0.0,6,0.0,30512.0,0.0,24,0.000244140625,22756.0,0.0,16
266,195624.0,195624.0,0.0,144,144,0,0.0,0.0005371093749999999,0.000225830078125,0.000187428619784962,0.5933303958232975,0.1967716128900332,0,0,0.0,0,0,0,0,2951,628049.0,53540.0,0.000244140625,22628.0,0.0,15,0.0,21256.0,0.0,16,0.000146484375,26520.0,0.0,19,0.00048828125,27507.0,0.0,18,0.0005371093749999999,33539.0,0.0,26,0.0,2670.0,0.0,3,0.000244140625,35696.0,0.0,24,0.000146484375,25808.0,0.0,19
267,179066.0,179066.0,0.0,146,146,0,0.0,0.0006347656249999999,0.00032958984375,0.00019796477954378482,0.7353582057437827,0.18486619458746967,0,0,0.0,0,0,0,0,2711,664678.0,57212.0,0.000146484375,22880.0,0.0,19,0.00048828125,22628.0,0.0,14,0.000390625,21230.0,0.0,19,0.000146484375,23548.0,0.0,20,0.00043945312499999996,33022.0,0.0,29,0.0,2233.0,0.0,2,0.0006347656249999999,30512.0,0.0,22,0.000390625,23013.0,0.0,16
268,186971.0,186971.0,0.0,154,154,0,0.0,0.00068359375,0.00034790039062499996,0.00017846913473160944,0.7921540516354129,0.25848059324708017,0,0,0.0,0,0,0,0,2918,631551.0,45316.0,0.000390625,21716.0,0.0,16,0.00029296875,17140.0,0.0,16,0.00029296875,22505.0,0.0,18,0.000390625,25078.0,0.0,22,0.00068359375,40191.0,0.0,30,0.0,0.0,0.0,0,0.00043945312499999996,35767.0,0.0,29,0.00029296875,24574.0,0.0,20
269,171299.0,171299.0,0.0,139,139,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.23983137671556665,0,0,0.0,0,0,0,0,2600,561462.0,43716.0,0.0,20800.0,0.0,19,0.000146484375,21055.0,0.0,18,0.000146484375,20070.0,0.0,16,0.0,19107.0,0.0,18,0.0,37677.0,0.0,35,0.0,1765.0,0.0,4,0.0,32483.0,0.0,27,0.0,18342.0,0.0,17
270,189878.0,189878.0,0.0,147,147,0,0.0,0.000244140625,3.0517578125e-05,8.074192233473482e-05,0.1319784818902607,0.173155921170435,0,0,0.0,0,0,0,0,2828,656469.0,55671.0,0.0,25704.0,0.0,18,0.0,24029.0,0.0,19,0.0,22756.0,0.0,18,0.0,25468.0,0.0,23,0.000244140625,29140.0,0.0,23,0.0,5525.0,0.0,7,0.0,36000.0,0.0,24,0.0,21256.0,0.0,16
271,191776.0,191776.0,0.0,143,143,0,0.0,0.000244140625,0.0001708984375,0.00010358009490037317,0.7331930913008335,0.20262050517270058,0,0,0.0,0,0,0,0,2835,635013.0,45400.0,0.0,24383.0,0.0,17,0.000244140625,22987.0,0.0,16,0.000244140625,24000.0,0.0,15,0.000244140625,23635.0,0.0,17,0.000146484375,37547.0,0.0,27,0.000244140625,3340.0,0.0,7,0.000244140625,34628.0,0.0,23,0.0,21256.0,0.0,16
272,185493.0,185493.0,0.0,134,134,0,0.0,0.0006347656249999999,0.00035400390625,0.0001839174703774336,0.7873758779542509,0.1869592113988121,0,0,0.0,0,0,0,0,2917,654624.0,53140.0,0.000244140625,24000.0,0.0,15,0.000390625,24128.0,0.0,16,0.000390625,21256.0,0.0,15,0.000146484375,24116.0,0.0,17,0.0006347656249999999,33256.0,0.0,22,0.000146484375,2853.0,0.0,4,0.0006347656249999999,33256.0,0.0,22,0.000244140625,22628.0,0.0,15
273,182714.0,182714.0,0.0,140,140,0,0.0,0.00043945312499999996,0.00032958984374999997,0.00013538252571300557,0.8561767253613966,0.20955427608174437,0,0,0.0,0,0,0,0,2826,604017.0,45652.0,0.000390625,24000.0,0.0,15,0.00029296875,25995.0,0.0,21,0.00029296875,18512.0,0.0,16,0.000390625,23448.0,0.0,20,0.00043945312499999996,33256.0,0.0,24,0.0,1500.0,0.0,2,0.00043945312499999996,33256.0,0.0,24,0.000390625,22747.0,0.0,16
274,159938.0,159938.0,0.0,122,122,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.1911084295164367,0,0,0.0,0,0,0,0,2665,551010.0,42120.0,0.0,19628.0,0.0,16,0.0,24616.0,0.0,20,0.0,18256.0,0.0,16,0.0,22963.0,0.0,18,0.0,28756.0,0.0,24,0.0,0.0,0.0,0,0.0,23268.0,0.0,24,0.0,22451.0,0.0,20
275,176149.0,176149.0,0.0,137,137,0,0.0,0.00048828125,9.1552734375e-05,0.00016991468392425603,0.22860101493294,0.22464149668746258,0,0,0.0,0,0,0,0,2723,655527.0,49984.0,0.0,22628.0,0.0,16,0.0,18512.0,0.0,16,0.0,21256.0,0.0,16,0.000244140625,24603.0,0.0,17,0.0,33256.0,0.0,24,0.0,0.0,0.0,0,0.0,33256.0,0.0,24,0.00048828125,22638.0,0.0,21
276,192899.0,192899.0,0.0,151,151,0,0.0,0.00048828125,0.000140380859375,0.00016636978967821058,0.4187058122372713,0.19720618043639337,0,0,0.0,0,0,0,0,2789,662523.0,52624.0,0.0,24196.0,0.0,19,0.0,22628.0,0.0,16,0.000244140625,23194.0,0.0,17,0.000146484375,24752.0,0.0,26,0.00048828125,34930.0,0.0,23,0.0,1967.0,0.0,3,0.000244140625,35479.0,0.0,25,0.0,25753.0,0.0,20
277,190108.0,190108.0,0.0,141,141,0,0.0,0.0006347656249999999,0.00030517578125,0.00020823635387246068,0.6827946898203415,0.21325904222862713,0,0,0.0,0,0,0,0,2852,713694.0,56720.0,0.000244140625,23394.0,0.0,17,0.000244140625,24000.0,0.0,15,0.000146484375,24000.0,0.0,16,0.0006347656249999999,24799.0,0.0,18,0.0005371093749999999,38116.0,0.0,26,0.0,127.0,0.0,1,0.000146484375,33256.0,0.0,24,0.00048828125,22416.0,0.0,17
278,179097.0,179097.0,0.0,141,141,0,0.0,0.0006347656249999999,0.00035400390625,0.00016692864173800467,0.8185870652742644,0.21323849645722626,0,0,0.0,0,0,0,0,2844,651267.0,57712.0,0.000390625,22340.0,0.0,18,0.000390625,19884.0,0.0,15,0.000390625,24585.0,0.0,19,0.00029296875,25191.0,0.0,21,0.00043945312499999996,30512.0,0.0,24,0.0,490.0,0.0,1,0.0006347656249999999,34628.0,0.0,22,0.00029296875,21467.0,0.0,17
279,170331.0,170331.0,0.0,131,131,0,0.0,0.00029296875,0.000177001953125,9.11449250675542e-05,0.7912159253179146,0.22963010256500493,0,0,0.0,0,0,0,0,2896,628000.0,52052.0,0.000146484375,22500.0,0.0,16,0.00029296875,24000.0,0.0,16,0.000146484375,17270.0,0.0,17,0.000146484375,24033.0,0.0,22,0.0,31984.0,0.0,26,0.000244140625,162.0,0.0,0,0.00029296875,31756.0,0.0,24,0.000146484375,18626.0,0.0,17
280,165809.0,165809.0,0.0,130,130,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.21099804594442917,0,0,0.0,0,0,0,0,2748,654701.0,52782.0,0.0,22500.0,0.0,16,0.0,19628.0,0.0,16,0.0,18384.0,0.0,16,0.0,22620.0,0.0,18,0.0,31247.0,0.0,29,0.0,1418.0,0.0,4,0.0,30256.0,0.0,24,0.000146484375,19756.0,0.0,15
281,187248.0,187248.0,0.0,147,147,0,0.0,0.000244140625,9.1552734375e-05,0.00011819407184470877,0.3798613122709394,0.21145352687345031,0,0,0.0,0,0,0,0,2926,671917.0,53036.0,0.0,21683.0,0.0,18,0.0,25665.0,0.0,22,0.0,19884.0,0.0,16,0.000244140625,28574.0,0.0,22,0.000244140625,35111.0,0.0,24,0.0,1819.0,0.0,3,0.000244140625,31884.0,0.0,23,0.0,22628.0,0.0,17
282,185915.0,185915.0,0.0,142,142,0,0.0,0.000732421875,0.00042114257812499997,0.00024528236447033834,0.7471001875858903,0.19843947502891024,0,0,0.0,0,0,0,0,2768,653156.0,53953.0,0.000732421875,24708.0,0.0,16,0.000244140625,24523.0,0.0,17,0.000732421875,22756.0,0.0,14,0.000390625,23484.0,0.0,17,0.0006347656249999999,32609.0,0.0,26,0.0,579.0,0.0,2,0.000390625,34628.0,0.0,23,0.000244140625,22628.0,0.0,15
283,195856.0,195856.0,0.0,158,158,0,0.0,0.0005371093749999999,0.000311279296875,0.00015997732448829537,0.7915920637202765,0.1970784658116158,0,0,0.0,0,0,0,0,2859,614481.0,43756.0,0.000146484375,26364.0,0.0,26,0.000390625,23393.0,0.0,17,0.00029296875,22628.0,0.0,17,0.00029296875,24968.0,0.0,19,0.00043945312499999996,37223.0,0.0,31,0.0,4866.0,0.0,8,0.0005371093749999999,35158.0,0.0,25,0.000390625,21256.0,0.0,15
284,195643.0,195643.0,0.0,162,162,0,0.0,0.00043945312499999996,0.00030517578125,0.0001309058263520948,0.845165910556845,0.22552365788706896,0,0,0.0,0,0,0,0,2733,657288.0,54202.0,0.000390625,21897.0,0.0,17,0.00029296875,24042.0,0.0,20,0.00029296875,24125.0,0.0,19,0.00029296875,26450.0,0.0,20,0.00043945312499999996,38351.0,0.0,31,0.0,1901.0,0.0,4,0.00043945312499999996,37847.0,0.0,31,0.00029296875,21030.0,0.0,19
285,159005.0,159005.0,0.0,131,131,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.2110460362881661,0,0,0.0,0,0,0,0,2915,588322.0,52016.0,0.0,19628.0,0.0,16,0.0,17317.0,0.0,17,0.0,17229.0,0.0,17,0.0,22387.0,0.0,20,0.0,30834.0,0.0,26,0.0,3438.0,0.0,5,0.000146484375,29361.0,0.0,24,0.0,18811.0,0.0,21
286,194510.0,194510.0,0.0,151,151,0,0.0,0.000244140625,6.103515625e-05,0.0001057159916729051,0.2559005376780183,0.20353837848953704,0,0,0.0,0,0,0,0,2806,609633.0,44864.0,0.0,21915.0,0.0,18,0.000244140625,27646.0,0.0,25,0.000244140625,23155.0,0.0,18,0.0,24000.0,0.0,16,0.0,37216.0,0.0,27,0.0,3322.0,0.0,5,0.0,34628.0,0.0,25,0.0,22628.0,0.0,16
287,185002.0,185002.0,0.0,149,149,0,0.0,0.000732421875,0.000250244140625,0.00023345448607062105,0.535665435293869,0.19883163425260175,0,0,0.0,0,0,0,0,2777,640643.0,50901.0,0.000732421875,19862.0,0.0,20,0.000146484375,26355.0,0.0,20,0.000146484375,22654.0,0.0,18,0.0,24141.0,0.0,18,0.000244140625,34509.0,0.0,25,0.0,2841.0,0.0,3,0.000244140625,31884.0,0.0,23,0.00048828125,22756.0,0.0,15
288,191160.0,191160.0,0.0,149,149,0,0.0,0.0006347656249999999,0.000360107421875,0.00017078941137247585,0.8168554654089317,0.20242074701820378,0,0,0.0,0,0,0,0,2789,687379.0,57391.0,0.00029296875,23393.0,0.0,19,0.000390625,25116.0,0.0,18,0.000390625,23317.0,0.0,17,0.00048828125,26625.0,0.0,21,0.0006347656249999999,35563.0,0.0,25,0.0,0.0,0.0,0,0.000390625,33256.0,0.0,23,0.00029296875,23890.0,0.0,20
289,185786.0,185786.0,0.0,159,159,0,0.0,0.0005371093749999999,0.00030517578125,0.00014391877591005367,0.8186198686318655,0.22866496937336422,0,0,0.0,0,0,0,0,2879,613648.0,48128.0,0.00029296875,19706.0,0.0,17,0.00029296875,25339.0,0.0,23,0.00029296875,22695.0,0.0,18,0.00029296875,19617.0,0.0,23,0.00043945312499999996,34628.0,0.0,24,0.0,1677.0,0.0,2,0.0005371093749999999,36662.0,0.0,30,0.00029296875,25462.0,0.0,21
290,165024.0,165024.0,0.0,134,134,0,0.0,0.000146484375,1.8310546875e-05,4.844515340084089e-05,0.13639307048725063,0.1592525935621476,0,0,0.0,0,0,0,0,2791,602082.0,48688.0,0.0,22895.0,0.0,19,0.0,16195.0,0.0,17,0.0,19346.0,0.0,18,0.0,19628.0,0.0,16,0.0,28756.0,0.0,24,0.0,8604.0,0.0,11,0.0,27384.0,0.0,24,0.000146484375,22216.0,0.0,20
291,196189.0,196189.0,0.0,150,150,0,0.0,0.00048828125,0.000152587890625,0.00016991468392425603,0.4492201892510123,0.1986547410914976,0,0,0.0,0,0,0,0,2814,669683.0,52720.0,0.00048828125,26531.0,0.0,21,0.0,24000.0,0.0,16,0.000244140625,24000.0,0.0,15,0.0,21256.0,0.0,16,0.000244140625,39348.0,0.0,28,0.000244140625,4179.0,0.0,6,0.0,32855.0,0.0,25,0.0,24020.0,0.0,19
292,184737.0,184737.0,0.0,142,142,0,0.0,0.00048828125,0.00025634765625,0.0001500025113213441,0.7455259888499055,0.2131401668317654,0,0,0.0,0,0,0,0,2725,611073.0,46236.0,0.000146484375,25238.0,0.0,24,0.000244140625,22628.0,0.0,15,0.000390625,20484.0,0.0,16,0.000244140625,22628.0,0.0,15,0.000390625,33356.0,0.0,26,0.000146484375,956.0,0.0,1,0.00048828125,35447.0,0.0,24,0.0,24000.0,0.0,16
293,179988.0,179988.0,0.0,132,132,0,0.0,0.000390625,0.00020751953125000002,0.00011385960758165058,0.7693269939285741,0.21397259817321057,0,0,0.0,0,0,0,0,2833,606127.0,44238.0,0.000390625,24138.0,0.0,18,0.000146484375,24000.0,0.0,16,0.000146484375,22628.0,0.0,17,0.000146484375,22826.0,0.0,17,0.00029296875,34628.0,0.0,24,0.0,0.0,0.0,1,0.00029296875,31884.0,0.0,24,0.000244140625,19884.0,0.0,15
294,177128.0,177128.0,0.0,141,141,0,0.0,0.0005371093749999999,0.00030517578125,0.00015584894207524053,0.7936906276234647,0.2180301815636141,0,0,0.0,0,0,0,0,2864,669058.0,53748.0,0.00029296875,18885.0,0.0,17,0.000390625,22628.0,0.0,15,0.000390625,21825.0,0.0,16,0.000146484375,25455.0,0.0,23,0.00029296875,34065.0,0.0,25,0.0,0.0,0.0,0,0.0005371093749999999,30598.0,0.0,24,0.000390625,23672.0,0.0,17
295,181820.0,181820.0,0.0,148,148,0,0.0,0.00029296875,0.00012817382812499998,0.00011434932858395503,0.5597775659592388,0.21982455175448168,0,0,0.0,0,0,0,0,2825,629637.0,49892.0,0.000146484375,23614.0,0.0,22,0.000146484375,22500.0,0.0,16,0.00029296875,22457.0,0.0,19,0.0,23867.0,0.0,19,0.00029296875,32803.0,0.0,25,0.0,0.0,0.0,0,0.000146484375,36107.0,0.0,36,0.0,20472.0,0.0,18
296,168419.0,168419.0,0.0,138,138,0,0.0,0.0,0.0,0.0,0.06015037593984962,0.22261962723920603,0,0,0.0,0,0,0,0,2745,551095.0,38880.0,0.0,17675.0,0.0,18,0.0,21128.0,0.0,16,0.0,21817.0,0.0,19,0.0,26838.0,0.0,27,0.0,30693.0,0.0,25,0.0,0.0,0.0,0,0.0,30384.0,0.0,24,0.0,19884.0,0.0,16
297,182608.0,182608.0,0.0,146,146,0,0.0,0.0009765625,0.00018310546875,0.00033982936784851206,0.22682204922513713,0.23531143213878813,0,0,0.0,0,0,0,0,2869,622739.0,44272.0,0.0,21256.0,0.0,16,0.0,21256.0,0.0,16,0.0,18758.0,0.0,17,0.0,23733.0,0.0,21,0.00048828125,34628.0,0.0,22,0.0,1704.0,0.0,3,0.0009765625,38148.0,0.0,27,0.0,23125.0,0.0,18
298,191969.0,191969.0,0.0,150,150,0,0.0,0.000732421875,0.0002685546875,0.0001953125,0.6545695664474045,0.1683885158541214,0,0,0.0,0,0,0,0,2819,627475.0,45216.0,0.000244140625,24000.0,0.0,15,0.000244140625,21479.0,0.0,16,0.000244140625,21256.0,0.0,15,0.000732421875,27563.0,0.0,19,0.00029296875,33201.0,0.0,27,0.000244140625,7492.0,0.0,9,0.000146484375,33256.0,0.0,27,0.0,23722.0,0.0,18
299,193386.0,193386.0,0.0,146,146,0,0.0,0.0006347656249999999,0.0003601074218749999,0.00021691107963765695,0.7342130363728346,0.21563479259098295,0,0,0.0,0,0,0,0,2833,636956.0,54378.0,0.0006347656249999999,23411.0,0.0,16,0.000390625,24513.0,0.0,16,0.000146484375,24000.0,0.0,16,0.00029296875,26923.0,0.0,23,0.0005371093749999999,37307.0,0.0,25,0.0,1456.0,0.0,4,0.0006347656249999999,35048.0,0.0,24,0.000244140625,20728.0,0.0,17
300,188014.0,188014.0,0.0,152,152,0,0.0,0.00043945312499999996,0.00031738281249999996,0.00013372132751590969,0.8498024670156499,0.21766065293010017,0,0,0.0,0,0,0,0,2640,659173.0,56063.0,0.00029296875,25586.0,0.0,23,0.00029296875,23295.0,0.0,18,0.000390625,19884.0,0.0,15,0.00029296875,29239.0,0.0,23,0.00043945312499999996,34628.0,0.0,24,0.0,169.0,0.0,1,0.00043945312499999996,32653.0,0.0,25,0.000390625,22560.0,0.0,22
301,174862.0,174862.0,0.0,138,138,0,0.0,0.000146484375,3.662109375e-05,6.342959500374306e-05,0.25955256787251896,0.22409099747229155,0,0,0.0,0,0,0,0,2901,624361.0,53999.0,0.0,17384.0,0.0,19,0.000146484375,19960.0,0.0,18,0.0,19628.0,0.0,16,0.0,33941.0,0.0,27,0.000146484375,30738.0,0.0,25,0.0,3209.0,0.0,6,0.0,30128.0,0.0,24,0.0,19874.0,0.0,17
302,183551.0,183551.0,0.0,138,138,0,0.0,0.000390625,4.8828125e-05,0.00012918707573557572,0.1294081929815748,0.2595525221872932,0,0,0.0,0,0,0,0,2790,595429.0,43072.0,0.0,12784.0,0.0,10,0.0,21256.0,0.0,17,0.0,22248.0,0.0,17,0.0,37159.0,0.0,26,0.000390625,34628.0,0.0,23,0.0,2336.0,0.0,5,0.0,30512.0,0.0,24,0.0,22628.0,0.0,16
303,181273.0,181273.0,0.0,138,138,0,0.0,0.0005371093749999999,0.00015869140624999998,0.00018228985013510836,0.43372373254233043,0.26547045064626196,0,0,0.0,0,0,0,0,2742,609439.0,45443.0,0.0,12345.0,0.0,10,0.000244140625,24128.0,0.0,16,0.0,21855.0,0.0,17,0.000244140625,35105.0,0.0,24,0.0005371093749999999,34700.0,0.0,28,0.0,0.0,0.0,0,0.000244140625,30512.0,0.0,23,0.0,22628.0,0.0,16
304,182984.0,182984.0,0.0,145,145,0,0.0,0.000390625,0.000244140625,0.00011960399134683488,0.8071056384034861,0.25822203034144975,0,0,0.0,0,0,0,0,2835,632214.0,48745.0,0.0,12000.0,0.0,8,0.000146484375,21708.0,0.0,17,0.000244140625,22176.0,0.0,18,0.000390625,36700.0,0.0,28,0.00029296875,34817.0,0.0,28,0.000244140625,2443.0,0.0,4,0.000390625,29140.0,0.0,23,0.000244140625,24000.0,0.0,15
