epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
52,734795.0,434383.0,300412.0,4231,2666,1565,0.4088378391251976,0.595854652305009,0.48230678374635466,0.10045291005539513,0.9584246164387868,0.15873832157268342,0,0.0,0,0.5781274908606485,144003.0,79568.0,337,0.4344768479339625,94367.0,25408.0,333,0.5819703905977964,97654.0,55052.0,333,0.33065860535798797,67572.0,4856.0,323,0.5336427458673623,87327.0,40764.0,332,0.33918928058639397,65033.0,5148.0,339,0.46453425646167656,61768.0,20344.0,335,0.595854652305009,117071.0,69272.0,336
53,659754.0,457194.0,202560.0,3597,2506,1091,0.307023526950954,0.5617064329277082,0.42942288606853535,0.09619023764677806,0.9522218042803848,0.1622206913485933,0,0.0,0,0.5617064329277082,129790.0,68314.0,337,0.503804571687416,109552.0,44633.0,334,0.4653322743858268,78724.0,26308.0,330,0.281396484375,64199.0,0.0,334,0.36967418995299794,76953.0,10836.0,336,0.29208907892584945,54649.0,128.0,337,0.48777881753551755,58047.0,21817.0,338,0.47360123875796706,87840.0,30524.0,335
54,734577.0,515463.0,219114.0,4078,2788,1290,0.29828595232358174,0.5737763176085007,0.43883222966549573,0.10353828713674333,0.9472675925061007,0.10999680768660047,0,0.0,0,0.3528309183134628,111789.0,11921.0,334,0.5737763176085007,122969.0,67332.0,336,0.435700271716366,71628.0,19272.0,335,0.293603515625,76836.0,0.0,336,0.3325505032986128,82151.0,5308.0,334,0.41291805744339233,79364.0,17776.0,330,0.5431441322260953,77019.0,37476.0,335,0.5661341210925358,112821.0,60029.0,336
55,683261.0,431898.0,251363.0,4153,2656,1497,0.36788723489266856,0.5781871464711239,0.4675991270815614,0.09631663541543208,0.9592986281941527,0.11743371127577884,0,0.0,0,0.49227090418775643,107468.0,41200.0,332,0.5592075756408128,96108.0,49852.0,339,0.5253982181890576,90696.0,41284.0,334,0.40516236019758084,76911.0,16672.0,331,0.353873588935623,70492.0,8504.0,341,0.29731776620606337,61310.0,192.0,335,0.5293754568244735,68236.0,31290.0,334,0.5781871464711239,112040.0,62369.0,338
56,636440.0,462312.0,174128.0,3465,2536,929,0.27359688265979465,0.5453742655998631,0.4193477300099503,0.10043379897187399,0.9457514417301904,0.1359075482370684,0,0.0,0,0.46383235436374903,111839.0,37301.0,336,0.5022928543151811,102542.0,41467.0,330,0.4080182779090934,62296.0,14316.0,325,0.28564453125,66034.0,0.0,331,0.29501953125,72837.0,0.0,333,0.3215521043609817,59879.0,3388.0,331,0.5330479210307342,60926.0,28558.0,340,0.5453742655998631,100087.0,49098.0,334
57,682136.0,484966.0,197170.0,3922,2739,1183,0.2890479317907275,0.5229921628606875,0.4313273846305019,0.09187602751794625,0.9565970362551883,0.12735473571252642,0,0.0,0,0.495075317209443,126740.0,49819.0,331,0.5159459113426611,101537.0,43853.0,336,0.46305072696778027,83044.0,26359.0,333,0.278759765625,59424.0,0.0,332,0.297607421875,73452.0,0.0,336,0.5229921628606875,84976.0,37176.0,328,0.49166566994627603,65547.0,25011.0,331,0.38552210121716746,87416.0,14952.0,340
58,737208.0,496858.0,240350.0,4242,2718,1524,0.3260273898275652,0.6232223732707145,0.442799181792,0.10619685165984395,0.945609684735578,0.16550722455534927,0,0.0,0,0.389086875402575,114303.0,21136.0,341,0.6232223732707145,137557.0,88923.0,326,0.32463066601779716,68324.0,3686.0,331,0.40954200140413316,97480.0,19500.0,338,0.28989257812499997,66577.0,0.0,333,0.4497517674210122,77324.0,23408.0,333,0.4987899440175215,57518.0,22868.0,337,0.5574772486772465,118125.0,60829.0,331
59,729955.0,464050.0,265905.0,4168,2632,1536,0.3642758800200007,0.572926951541773,0.4656255585425359,0.08314880154117119,0.969096657002604,0.14232709550588707,0,0.0,0,0.49155989954943435,126841.0,50379.0,330,0.572926951541773,117689.0,64241.0,333,0.30331695411307474,64045.0,256.0,336,0.35878781775057833,69040.0,9776.0,327,0.49008752168585273,100584.0,36884.0,331,0.504971811281026,89958.0,37642.0,339,0.48407948770449805,61430.0,22652.0,328,0.51927402471405,100368.0,44075.0,334
60,730706.0,455865.0,274841.0,4281,2716,1565,0.3761307557348641,0.6214965565988927,0.478436127840414,0.10755228406479955,0.9518960365176399,0.11747337506466327,0,0.0,0,0.35023001446904195,111758.0,13028.0,335,0.5272273356759943,106147.0,48239.0,335,0.6214965565988927,97916.0,62988.0,330,0.294091796875,73740.0,0.0,337,0.5549415173301828,93190.0,47516.0,335,0.43302425884343,79229.0,20630.0,328,0.4626434905493097,54996.0,17868.0,331,0.5838340523814602,113730.0,64572.0,335
61,646895.0,447525.0,199370.0,3800,2671,1129,0.3081953021742318,0.5809645522494349,0.44575127521427127,0.08799609381941748,0.9624907679234321,0.11062054120065823,0,0.0,0,0.4046262220951409,107161.0,22633.0,333,0.478301031656291,88606.0,31649.0,329,0.4264176884950608,74430.0,18804.0,335,0.294580078125,68692.0,0.0,331,0.5157433717680739,85166.0,36748.0,334,0.353801253753687,60503.0,6528.0,331,0.5115760035714814,63629.0,27223.0,332,0.5809645522494349,98708.0,55785.0,333
62,710597.0,476360.0,234237.0,3972,2603,1369,0.3296340964006317,0.535870172799352,0.4554321655000641,0.05815056368174195,0.9839587810850534,0.12059630845612901,0,0.0,0,0.43536422020967513,116036.0,30825.0,334,0.535870172799352,110753.0,52344.0,335,0.5279393952740621,90818.0,41402.0,339,0.4482679679490522,85836.0,26912.0,334,0.4270618676473228,83048.0,22248.0,335,0.34526092760890104,66545.0,7252.0,339,0.4314702031927852,57625.0,15000.0,330,0.4922225693193625,99936.0,38254.0,329
63,720943.0,446552.0,274391.0,4061,2584,1477,0.3806001306622016,0.5758319298392569,0.46903102069829183,0.09671426634690843,0.9592155904657241,0.1418772011102123,0,0.0,0,0.5562659369083809,131261.0,67660.0,330,0.5032402156641467,97704.0,40230.0,334,0.5758319298392569,101363.0,55948.0,330,0.278466796875,68005.0,0.0,328,0.38567077372279124,77552.0,14280.0,335,0.4404938734375554,82193.0,22124.0,329,0.4436473758519507,55149.0,16151.0,334,0.5686312632872528,107716.0,57998.0,336
64,700549.0,477881.0,222668.0,3822,2632,1190,0.31784785932176,0.584422299627092,0.4354750222248977,0.10557875574703718,0.9444836356604513,0.14710052401759177,0,0.0,0,0.45352936046980385,116245.0,35467.0,339,0.584422299627092,122350.0,69168.0,339,0.44947276792126556,71359.0,22545.0,334,0.27011718749999997,69211.0,0.0,333,0.297802734375,68833.0,0.0,332,0.550450265558883,87916.0,44020.0,336,0.38015240832712127,57193.0,8984.0,330,0.49785315402001595,107442.0,42484.0,335
65,733912.0,423683.0,310229.0,4321,2402,1919,0.42270599199904013,0.6287736410134381,0.46391301079587766,0.151916434156938,0.9031506703397107,0.17201040451716265,0,0.0,0,0.6006350629999834,138254.0,83128.0,328,0.6036595009325569,118156.0,71793.0,326,0.287109375,60839.0,0.0,340,0.251220703125,58565.0,0.0,337,0.282421875,63409.0,0.0,330,0.6287736410134381,109291.0,71864.0,332,0.5550633731582606,78764.0,40295.0,338,0.5024205551377825,106634.0,43149.0,327
66,688028.0,470547.0,217481.0,4190,2924,1266,0.3160932403913789,0.6280085772204722,0.437195167984923,0.12391576052744041,0.9256391885850227,0.13364754050707228,0,0.0,0,0.4941563358054405,109623.0,42568.0,330,0.43504948126149,87020.0,23555.0,332,0.304443359375,64042.0,0.0,330,0.278564453125,78306.0,0.0,328,0.32498025648436357,83364.0,2496.0,326,0.6037180792152181,93387.0,56754.0,330,0.4286408013923997,53370.0,13679.0,331,0.6280085772204722,118916.0,78429.0,330
67,678709.0,469272.0,209437.0,3622,2574,1048,0.3085814391734892,0.5563009885822797,0.4357690902735113,0.08688061598915313,0.9617700111566903,0.14195572034553816,0,0.0,0,0.5563009885822797,130904.0,67140.0,333,0.486955340357773,106254.0,39688.0,333,0.42671733910923404,76193.0,19429.0,336,0.25546874999999997,63647.0,0.0,332,0.377237840427641,74674.0,12126.0,339,0.43008900677635153,69820.0,18452.0,333,0.5205113512247875,62230.0,27536.0,336,0.43287210571002344,94987.0,25066.0,334
68,683680.0,510280.0,173400.0,3686,2795,891,0.2536274280365079,0.5433699691411655,0.4141309125085377,0.08813759179175196,0.956668040563312,0.12435423004914559,0,0.0,0,0.40760534623480627,111402.0,24236.0,333,0.4396633511859205,98025.0,27381.0,335,0.30183426138224695,61060.0,224.0,332,0.28281249999999997,80524.0,0.0,338,0.41559334907779577,83533.0,18912.0,332,0.5433699691411655,89156.0,43152.0,332,0.3886887420159182,54366.0,9930.0,328,0.5334797810304482,105614.0,49565.0,334
69,708670.0,445469.0,263201.0,4040,2647,1393,0.37140135747244785,0.6486255960919602,0.46127082412908715,0.10676585192722209,0.949150370818273,0.1575278338295678,0,0.0,0,0.49162030072545115,124474.0,47509.0,333,0.6486255960919602,128965.0,89921.0,338,0.38118954906808933,63331.0,10296.0,330,0.26718749999999997,68755.0,0.0,333,0.38864811769005725,76950.0,14184.0,331,0.5017698570640048,79944.0,32284.0,332,0.4943929067098942,61087.0,23535.0,334,0.5167327656832403,105164.0,45472.0,337
70,723327.0,513123.0,210204.0,3894,2685,1209,0.2906071527815216,0.6058427134283058,0.4382725450679061,0.10107188716555107,0.9495026707672151,0.09289038705868835,0,0.0,0,0.40175499458563113,118002.0,24948.0,333,0.33462172754552943,96036.0,6678.0,330,0.41521853239562956,69094.0,16104.0,332,0.27670898437499997,75732.0,0.0,336,0.4261195895896781,78949.0,19968.0,336,0.5378326806421336,88409.0,42079.0,336,0.6058427134283058,93638.0,57277.0,335,0.508081137981341,103467.0,43150.0,332
71,742242.0,446449.0,295793.0,4688,2867,1821,0.39851288393812206,0.5928132427524078,0.498346125001945,0.05829965424138786,0.9864989846373324,0.10265486189140449,0,0.0,0,0.4254165283415462,111523.0,27440.0,332,0.5928132427524078,113887.0,66673.0,331,0.40252842078742024,75598.0,15369.0,332,0.4805464610476225,98965.0,32208.0,332,0.5334792034499841,90196.0,41924.0,331,0.5153754245666342,79134.0,34713.0,333,0.494544154777474,65746.0,25581.0,337,0.5420655642924713,107193.0,51885.0,332
72,661182.0,408917.0,252265.0,3730,2472,1258,0.38153639996249084,0.5754984321652099,0.465562650134509,0.10923574629664333,0.9478205590053165,0.1492875637872777,0,0.0,0,0.4985342267112245,114304.0,45420.0,336,0.5754984321652099,105440.0,58128.0,329,0.5189591455442834,79788.0,34964.0,332,0.272021484375,54460.0,0.0,334,0.5204354684421997,84268.0,37176.0,336,0.29628906250000003,59496.0,0.0,334,0.4762091751229006,59091.0,20894.0,337,0.5665542062152535,104335.0,55683.0,331
73,699318.0,456828.0,242490.0,3948,2682,1266,0.3467521213525172,0.6282306173664833,0.45141886836014844,0.11836335077152477,0.9356721840886374,0.1549802807878531,0,0.0,0,0.46981476311925646,127239.0,43736.0,335,0.5687850169935975,112147.0,60484.0,340,0.4991218607939235,74352.0,29632.0,327,0.28740234375,75997.0,0.0,337,0.35058137739818584,71356.0,7344.0,327,0.296923828125,63863.0,0.0,338,0.5104911393347408,58346.0,25178.0,333,0.6282306173664833,116018.0,76116.0,332
74,630016.0,491330.0,138686.0,3350,2653,697,0.2201309173100362,0.45856266197924467,0.404571533588543,0.05379814202329702,0.9826247283857499,0.10461718432547729,0,0.0,0,0.41593253004461606,105957.0,24278.0,331,0.4056884617801757,92488.0,20444.0,336,0.3847718110268919,71087.0,12094.0,333,0.27392578125,62407.0,0.0,334,0.43240238192478864,83651.0,22094.0,336,0.44484060087686617,75945.0,22252.0,336,0.45856266197924467,58131.0,18168.0,332,0.4204480398257608,80350.0,19356.0,336
75,687907.0,474788.0,213119.0,3809,2661,1148,0.3098078664703218,0.5562301630602557,0.4425732613230992,0.0945864256757722,0.956319240694724,0.12351360721725446,0,0.0,0,0.4431302126601668,110743.0,32480.0,333,0.47930079509096996,107245.0,37767.0,334,0.5562301630602557,89066.0,45608.0,334,0.275634765625,70256.0,0.0,329,0.4500285184273151,82521.0,25172.0,338,0.30687944900217085,59880.0,1280.0,331,0.5315256683633743,64113.0,29625.0,330,0.49785651835554123,104083.0,41187.0,335
76,728626.0,454902.0,273724.0,4342,2858,1484,0.3756714693134744,0.6214580574141254,0.48173021978196917,0.09203437473455428,0.9647853754586792,0.09784272040800057,0,0.0,0,0.4464476342617557,111210.0,32486.0,333,0.6214580574141254,116278.0,74757.0,331,0.4850311036920123,76679.0,28376.0,333,0.4563658336007687,99712.0,28924.0,335,0.3247961989041376,74422.0,3480.0,337,0.4954420917961152,72228.0,27866.0,331,0.6113284215704062,93517.0,58229.0,335,0.4129724170164327,84580.0,19606.0,336
77,662757.0,448603.0,214154.0,3984,2599,1385,0.32312597226434375,0.5762431233174046,0.44503069093728037,0.08990351236457163,0.9607895640215937,0.1414392831761866,0,0.0,0,0.5135175604929001,116088.0,49619.0,332,0.4643263564316179,98420.0,32346.0,332,0.3326250154124695,57786.0,4380.0,336,0.28857421875,62772.0,0.0,331,0.40890392831593575,79591.0,17320.0,334,0.5762431233174046,93977.0,51921.0,330,0.4765087605450974,55476.0,19584.0,334,0.49954656423281807,98647.0,38984.0,337
78,764570.0,423642.0,340928.0,4598,2727,1871,0.4459081575264522,0.597326554149964,0.5046584900328074,0.0767170528495581,0.977412582455069,0.1359365394927865,0,0.0,0,0.5944684687186894,123271.0,74224.0,332,0.5363192536143588,105897.0,50051.0,333,0.4826198582834938,91631.0,32823.0,329,0.5599835621085343,113676.0,57376.0,331,0.4639858044771501,84384.0,27725.0,339,0.4390598499452779,74641.0,20781.0,334,0.36350456896499095,51310.0,6592.0,334,0.597326554149964,119760.0,71356.0,334
79,705904.0,461648.0,244256.0,3929,2571,1358,0.346018722092522,0.5707454719491736,0.4653704249555589,0.07370849839699879,0.9755275687802918,0.11824199891203313,0,0.0,0,0.38968662625802236,113422.0,19348.0,337,0.5330634174435358,112343.0,52399.0,332,0.3959865282065662,74823.0,14364.0,337,0.39455331526594106,65484.0,14724.0,335,0.4929683251603898,91027.0,35344.0,334,0.3976717453684682,65465.0,13306.0,331,0.5707454719491736,79708.0,43239.0,337,0.5482879699923745,103632.0,51532.0,336
80,666797.0,484288.0,182509.0,3524,2562,962,0.2737099896970138,0.5522599876003693,0.4070582212637231,0.10479337802373531,0.9378437092613067,0.16544371825308124,0,0.0,0,0.519697486012841,125489.0,55176.0,331,0.5193048581318231,102560.0,45104.0,329,0.36559480649856113,71285.0,9686.0,335,0.27333984375,67564.0,0.0,337,0.3098825453543976,70223.0,1820.0,331,0.29628906250000003,63211.0,0.0,328,0.4200971802617923,51517.0,12359.0,332,0.5522599876003693,114948.0,58364.0,336
81,651950.0,509459.0,142491.0,3497,2821,676,0.2185612393588462,0.5212589431131474,0.3989894265995212,0.06689272290511293,0.9726601516828182,0.1450046015798756,0,0.0,0,0.5212589431131474,123989.0,54940.0,329,0.36563543435935325,87283.0,11560.0,333,0.49923429795983965,85842.0,33979.0,331,0.33831128580906344,88176.0,3708.0,335,0.38689235285963136,78900.0,13388.0,331,0.38624017464640525,62784.0,11436.0,336,0.3344276198494442,37860.0,3228.0,329,0.35991530419928536,87116.0,10252.0,333
82,652131.0,450151.0,201980.0,3932,2593,1339,0.30972304644312215,0.5294106442144786,0.44741274287879856,0.07779542657669615,0.9706535427681422,0.0920349975695065,0,0.0,0,0.33702407071995494,94834.0,7828.0,335,0.49776235926866014,94040.0,37388.0,331,0.5294106442144786,83238.0,38484.0,334,0.3036018798596521,59032.0,2172.0,334,0.4681308681024563,87726.0,29576.0,330,0.48548618579200176,80275.0,29380.0,338,0.444129706337414,58270.0,16188.0,334,0.513756228735771,94716.0,40964.0,332
83,733209.0,469461.0,263748.0,4192,2693,1499,0.3597173520783291,0.5827451328542756,0.4717554091989598,0.08548169731355391,0.9682106000294992,0.09394780342303477,0,0.0,0,0.5827451328542756,119680.0,67000.0,336,0.4682319325677211,104221.0,34975.0,334,0.5179336323743036,86470.0,37529.0,332,0.2794921875,72215.0,0.0,331,0.4721980261553112,90192.0,31097.0,334,0.4590110318432005,80706.0,25619.0,333,0.5499849361142021,75408.0,37687.0,330,0.44444639418266424,104317.0,29841.0,335
84,682419.0,439534.0,242885.0,3771,2566,1205,0.355917698657276,0.5823151259213554,0.44806957979258444,0.11951641651066167,0.9335775905714668,0.153528660544328,0,0.0,0,0.5817609867007172,128428.0,72372.0,339,0.5712622699118115,107160.0,58116.0,334,0.4544687774234163,75067.0,23235.0,331,0.286572265625,76297.0,0.0,330,0.2934560113602696,67505.0,224.0,334,0.33714819803973384,56075.0,5464.0,336,0.4775730033583717,64810.0,23036.0,334,0.5823151259213554,107077.0,60438.0,332
85,703329.0,463904.0,239425.0,4058,2796,1262,0.3404167892977535,0.5809608933615796,0.4612986168834944,0.07198705049064127,0.9762263971917998,0.12639301806124847,0,0.0,0,0.5809608933615796,124608.0,70312.0,329,0.37054001671721676,79540.0,12876.0,333,0.4685568445796435,70625.0,24388.0,326,0.5001299829033915,103968.0,39411.0,333,0.47995907990769515,89813.0,31343.0,336,0.33397824995686975,78252.0,4416.0,335,0.46776533115677454,57289.0,19239.0,343,0.48849853648478403,99234.0,37440.0,330
86,685943.0,486169.0,199774.0,3672,2761,911,0.29123994267745235,0.5956405911507097,0.42613532456831726,0.08029623816379039,0.9657119389505647,0.1507696339200193,0,0.0,0,0.5956405911507097,129711.0,76493.0,332,0.3690888135216791,90476.0,11468.0,333,0.40730901251348334,74853.0,15692.0,336,0.37179766610640674,75300.0,11276.0,334,0.4232899544842602,77995.0,19232.0,331,0.3675639254175621,72983.0,9748.0,336,0.3578138881754368,49033.0,5660.0,337,0.516578745177,115592.0,50205.0,335
87,730875.0,396701.0,334174.0,4472,2523,1949,0.4572245596032147,0.5997875172174205,0.51113923440513,0.08642816944234465,0.9722035460991186,0.1281879596374207,0,0.0,0,0.5953450604967043,131549.0,79940.0,337,0.3950682270313594,80431.0,16636.0,332,0.5564649225997254,90659.0,46484.0,332,0.3748479459787143,72940.0,11624.0,339,0.4505950520833314,79500.0,25016.0,339,0.5942454515919398,98496.0,57964.0,333,0.5227596982418449,63362.0,28229.0,337,0.5997875172174205,113938.0,68281.0,338
88,700671.0,484119.0,216552.0,4237,2798,1439,0.3090637403289128,0.6205228103755708,0.44499428580049805,0.11078410405214452,0.941638020040632,0.12600582156247353,0,0.0,0,0.3128285773669796,102240.0,1465.0,332,0.47218402626103395,108740.0,36236.0,335,0.539830013862365,85100.0,40844.0,337,0.290771484375,66928.0,0.0,332,0.33757127437655476,73944.0,4892.0,331,0.5035315855110107,83513.0,34044.0,338,0.48271451427546935,60762.0,22222.0,337,0.6205228103755708,119444.0,76849.0,336
89,709196.0,464701.0,244495.0,3997,2526,1471,0.3447495473747732,0.5695115962286754,0.4659321876900937,0.0921481830742192,0.9623586591816249,0.08358584932797108,0,0.0,0,0.4042268286547446,109693.0,23123.0,328,0.38579702268341126,90486.0,17303.0,332,0.5398454458482356,91273.0,43765.0,332,0.290478515625,71912.0,0.0,332,0.49932771035322265,87876.0,36268.0,334,0.4747005737539392,74367.0,26180.0,337,0.5695115962286754,76597.0,41310.0,331,0.5635698083735208,106992.0,56546.0,329
90,748116.0,446412.0,301704.0,4519,2811,1708,0.40328505205075094,0.5958413856102607,0.4937633537407295,0.07335887061803817,0.9784033934461012,0.12814723919819904,0,0.0,0,0.480270082203574,115198.0,41871.0,335,0.5186091437329853,108742.0,46121.0,334,0.5660458170177181,88433.0,47184.0,336,0.4360975895062057,89896.0,23328.0,327,0.34744993542708535,75980.0,8368.0,341,0.5321226869863365,86268.0,39940.0,336,0.4736701894416707,55944.0,19448.0,333,0.5958413856102607,127655.0,75444.0,335
91,759057.0,441903.0,317154.0,4565,2692,1873,0.41782632924800056,0.5952571428936031,0.4941895646215476,0.092297295737358,0.9662945340066081,0.13126039941664436,0,0.0,0,0.5952571428936031,140801.0,82870.0,336,0.5699763268947038,116588.0,62952.0,330,0.48736646643623177,89397.0,33500.0,336,0.464203500743374,88616.0,29180.0,332,0.30166015625,70643.0,0.0,334,0.4219166843322276,75329.0,18456.0,331,0.580788033116395,73102.0,41138.0,333,0.5323482063058456,104581.0,49058.0,332
92,723570.0,477668.0,245902.0,3994,2684,1310,0.33984548834252337,0.5060538227459999,0.46301866366931727,0.04159686070938648,0.991993678492649,0.13778590875796382,0,0.0,0,0.5060538227459999,128175.0,52897.0,335,0.4769357064888889,110851.0,39227.0,337,0.42484798764040604,67660.0,16868.0,334,0.3765838126017905,78592.0,12268.0,329,0.5007638552493872,99864.0,40459.0,333,0.472604628944771,81120.0,27940.0,331,0.44924638095513025,57049.0,17012.0,331,0.49711311472816455,100259.0,39231.0,338
93,744951.0,413515.0,331436.0,4767,2656,2111,0.44490979943647235,0.6296967453802478,0.5121279936412937,0.09309298310134358,0.968014101995245,0.1123850763338794,0,0.0,0,0.4803305631353734,112409.0,41299.0,340,0.6296967453802478,131849.0,86979.0,334,0.508900153532367,76727.0,32124.0,328,0.5331663074222268,89277.0,41502.0,334,0.3029714040874205,69759.0,544.0,335,0.5560830205343315,90580.0,46392.0,330,0.5998012630093017,77937.0,46716.0,329,0.48607449202908126,96413.0,35880.0,337
