epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
1697,3466321.0,3256437.0,209884.0,2325,2185,140,0.0605494990221621,0.393107392670051,0.11554467408375638,0.13332984693220878,0.42890439799713487,0.6459951703838163,2185,2291053.387947068,1868296.8970601559,4246690.243031549,4254616.760874786,4256515.038267696,4256978.1075565815,0,1,0.0,0,0,0,0,2185,3256437.0,2184.0,0.18569335937499998,1261739.0,0.0,481,0.0,5960.0,0.0,289,0.0,490.0,0.0,2,0.185009765625,1251354.0,0.0,481,0.393107392670051,942290.0,209884.0,481,0.160546875,4071.0,0.0,475,0.0,167.0,0.0,1,0.0,250.0,0.0,395
1698,2512381.0,2512292.0,0.0,1690,1689,0,0.0,0.237841796875,0.09688720703125,0.10592075764176032,0.45555051382941336,0.7474342565876753,1689,2498522.7804987393,2512516.255446911,2860454.497083664,2889543.2750757504,3073463.6245770724,3905524.7356979847,1,0,89.0,1,0,0,0,1689,2512292.0,1804.0,0.236376953125,1251141.0,0.0,483,0.0,357.0,0.0,3,0.0,1331.0,0.0,2,0.237841796875,1250985.0,0.0,480,0.210205078125,875.0,0.0,485,0.090673828125,830.0,0.0,480,0.0,781.0,0.0,1,0.0,6081.0,0.0,5
1699,2698220.0,2698220.0,0.0,1812,1812,0,0.0,0.28916015624999997,0.090948486328125,0.11947999226072313,0.3668630086642618,0.7119481547094011,1812,2941889.60785906,3236081.042061329,3593122.2740872144,3625740.867743795,3636899.563560958,3638569.240767479,0,0,0.0,0,0,0,0,1812,2698220.0,1992.0,0.28916015624999997,1249500.0,0.0,476,0.0,505.0,0.0,2,0.0,233464.0,0.0,160,0.276611328125,1181091.0,0.0,487,0.140771484375,5294.0,0.0,480,0.02080078125,786.0,0.0,478,0.0,226.0,0.0,2,0.000244140625,27354.0,0.0,19
1700,2708017.0,2640517.0,67500.0,1818,1773,45,0.024925988278507845,0.3574795543217286,0.08653064741521609,0.11836106027937912,0.3483126274053461,0.716879870030358,1773,1947718.1805401081,636925.8131542206,4241203.733116293,4266143.077911024,4267235.212570815,4267669.089685202,0,1,0.0,0,0,0,0,1773,2640517.0,2235.0,0.3574795543217286,1249500.0,67500.0,476,0.0,5688.0,0.0,8,0.086181640625,1220617.0,0.0,464,0.17841796875,1765.0,0.0,472,0.070166015625,0.0,0.0,482,0.0,227921.0,0.0,294,0.0,2368.0,0.0,4,0.0,158.0,0.0,2
1701,1863769.0,612769.0,0.0,1251,417,0,0.0,0.230419921875,0.0443359375,0.07855729472928284,0.24158155985349936,0.7853334426101086,417,215440.34974386595,185548.52373051643,734931.4803577423,751849.7058745193,754867.2719572678,755353.8402338028,1,0,1000000.0,666,0,168,0,417,612769.0,1986.0,0.230419921875,1251000.0,0.0,475,0.0,297.0,0.0,2,0.0,52981.0,0.0,390,0.1083984375,0.0,0.0,478,0.0,209.0,0.0,480,0.0,497.0,0.0,2,0.0,0.0,0.0,0,0.015869140625,558785.0,0.0,310
1702,1415949.0,1415949.0,0.0,951,951,0,0.0,0.190087890625,0.049548339843750004,0.07387613320005955,0.3102709564902081,0.844164320183848,951,1579515.3767050696,1715769.7403070927,2106585.6233803034,2139048.17286849,2147269.200296879,2148482.81073761,0,0,0.0,0,0,0,0,951,1415949.0,3124.0,0.160107421875,0.0,0.0,480,0.190087890625,1275977.0,0.0,472,0.0,25357.0,0.0,18,0.03837890625,0.0,0.0,478,0.0,1078.0,0.0,2,0.0,2022.0,0.0,3,0.0078125,111005.0,0.0,43,0.0,510.0,0.0,67
1703,2949365.0,2949365.0,0.0,1978,1978,0,0.0,0.238525390625,0.059893798828125004,0.08466028774844245,0.33356113039970237,0.7318318095590068,1978,1496454.7399636423,1136992.21542871,2808427.775537944,2874987.2271405794,2893859.137816196,2896027.5226380825,0,0,0.0,0,0,0,0,1978,2949365.0,2126.0,0.108984375,199500.0,0.0,482,0.238525390625,1250556.0,0.0,486,0.0,3660.0,0.0,4,0.0,0.0,0.0,262,0.000244140625,3176.0,0.0,3,0.0,321.0,0.0,1,0.131396484375,1489381.0,0.0,477,0.0,2771.0,0.0,4
1704,3784699.0,3784699.0,0.0,2534,2534,0,0.0,0.28955078124999994,0.08148193359374999,0.10997176921609911,0.35442126154554604,0.6196937656072516,2534,2200108.610513031,1890488.4601335526,3512913.781194496,3603528.230015497,3623144.2743927077,3625353.001825571,0,0,0.0,0,0,0,0,2534,3784699.0,1500.0,0.195166015625,1251207.0,0.0,482,0.28955078124999994,1251935.0,0.0,486,0.0,15129.0,0.0,13,0.0,14668.0,0.0,11,0.0,929.0,0.0,3,0.0,864.0,0.0,4,0.167138671875,1249967.0,0.0,480,0.0,0.0,0.0,0
1705,5581947.0,5512947.0,69000.0,3730,3684,46,0.012361278242161738,0.3572825108220433,0.11882413221213042,0.12877039398144977,0.4598960514351799,0.4337161164375083,3684,2055043.304991815,2345337.693189621,4159126.800785172,4259762.295112498,4264368.540503172,4264904.29972744,0,1,0.0,0,0,0,0,3684,5512947.0,2128.0,0.246630859375,1249500.0,0.0,481,0.3572825108220433,1250226.0,69000.0,484,0.08544921875,1219698.0,0.0,464,0.0,736.0,0.0,1,0.0,243.0,0.0,1,0.0,912.0,0.0,5,0.21923828125,1252158.0,0.0,481,0.0419921875,608474.0,0.0,234
1706,7000605.0,5751105.0,0.0,4678,3845,0,0.0,0.29770507812499997,0.14616699218749998,0.11969635226030455,0.5985905922940425,0.42377678429221466,3845,2000590.790446297,1604879.4956724644,3559141.9859930514,3708376.926602936,3740543.4403839693,3893232.8124654293,1,0,1000000.0,666,0,167,0,3845,5751105.0,3232.0,0.29770507812499997,1250459.0,0.0,484,0.230712890625,1251955.0,0.0,475,0.155029296875,1351767.0,0.0,481,0.0,5478.0,0.0,4,0.0,245.0,0.0,1,0.0,0.0,0.0,0,0.271240234375,1249857.0,0.0,480,0.2146484375,1890844.0,0.0,487
1707,6406818.0,6277818.0,129000.0,4281,4195,86,0.02013480014571976,0.4331915080643969,0.18829810842992462,0.1368052937203839,0.6545144994368716,0.5595540563193773,4195,2746714.9827261562,2554037.387173414,4040968.715177059,4245839.497164865,4256306.91700029,4257588.374355316,0,2,0.0,0,0,0,0,4195,6277818.0,3076.0,0.2044921875,116856.0,0.0,481,0.161279296875,18692.0,0.0,487,0.20068359375,1251601.0,0.0,481,0.0,0.0,0.0,0,0.0,66.0,0.0,1,0.18544921875,1265217.0,0.0,486,0.3212890625,1251440.0,0.0,489,0.4331915080643969,2502946.0,129000.0,483
1708,5883307.0,2850307.0,532500.0,3936,1914,355,0.09051032013117791,0.4065210059423718,0.15558197144592148,0.12048526900872263,0.6251099503062197,0.5885293976669923,1914,2404869.477774069,2452313.6686372757,4253955.414978623,4255641.350323327,4256417.751325688,4256783.1494579315,2,1,2000000.0,1332,0,335,0,1914,2850307.0,2232.0,0.13388671875,376.0,0.0,483,0.095654296875,46883.0,0.0,480,0.1171875,227982.0,0.0,485,0.039794921875,595067.0,0.0,237,0.0,8868.0,0.0,10,0.234521484375,1249570.0,0.0,489,0.21708984374999998,1255054.0,0.0,485,0.4065210059423718,2499507.0,532500.0,479
1709,5100699.0,3849699.0,0.0,3408,2574,0,0.0,0.2884765625,0.15029296874999998,0.08796998912419637,0.7448215545640816,0.489764760672998,2574,2319236.876889258,2097150.7151409388,3467962.3089599847,3552131.4922456336,3571793.3770389883,3625060.189394474,1,0,1000000.0,666,0,168,0,2574,3849699.0,2920.0,0.06328125,0.0,0.0,482,0.032958984375,77025.0,0.0,481,0.047021484375,0.0,0.0,479,0.20810546875,1250193.0,0.0,479,0.18471679687499998,1251087.0,0.0,479,0.2884765625,1261495.0,0.0,482,0.14824218749999998,9531.0,0.0,479,0.22954101562499998,1251368.0,0.0,482
1710,5045740.0,4993240.0,52500.0,3376,3341,35,0.010404816736494547,0.35201544895455705,0.16719529049431964,0.1213102597740096,0.6551220456214654,0.49435890473944366,3341,2956940.005849181,2773437.838250637,4144352.349015951,4251157.3958108425,4254057.532655806,4256261.390321255,0,1,0.0,0,0,0,0,3341,4993240.0,2712.0,0.247998046875,1249500.0,0.0,476,0.0,9251.0,0.0,234,0.0,257.0,0.0,322,0.26083984374999997,1254079.0,0.0,480,0.23603515625000002,1252804.0,0.0,483,0.35201544895455705,1252340.0,52500.0,485,0.080126953125,18314.0,0.0,479,0.160546875,9195.0,0.0,478
1711,5005186.0,3755260.0,0.0,3345,2511,0,0.0,0.31303710937499996,0.15368041992187498,0.13363801086337232,0.5694208407105454,0.5000120375146897,2511,3391069.4646010273,3400213.4266581535,3815922.4306223392,3905169.3783245804,3925555.548401754,3927335.4494998455,1,1,1000000.0,666,0,168,0,2511,3755260.0,2306.0,0.2998046875,1249844.0,0.0,480,0.0,428.0,0.0,2,0.0,0.0,0.0,0,0.31303710937499996,1251772.0,0.0,479,0.287744140625,1250135.0,0.0,481,0.23027343749999998,1252051.0,0.0,478,0.008935546875,0.0,0.0,486,0.0896484375,956.0,0.0,486
1712,5092870.0,3619870.0,223500.0,3406,2424,149,0.04388488219805335,0.39458511315947237,0.16481256489570312,0.14272632368569368,0.5714475974810824,0.4863253921659103,2424,3131096.105144558,3823184.7201497555,4267549.613610136,4284931.003049707,4287011.488810956,4288208.401177406,1,2,1000000.0,666,0,167,0,2424,3619870.0,2372.0,0.39458511315947237,1251000.0,178500.0,477,0.184228515625,1249821.0,0.0,479,0.00244140625,47524.0,0.0,24,0.207275390625,1250665.0,0.0,487,0.34891540600615245,1249500.0,45000.0,485,0.159814453125,2574.0,0.0,485,0.0017578124999999998,39486.0,0.0,77,0.019482421875,2300.0,0.0,482
1713,3901099.0,1849164.0,318000.0,2606,1238,212,0.08151549089115655,0.43649670941488816,0.140145584770611,0.1437793688284328,0.48720630690179983,0.6250696598573888,1238,2784819.485142352,3828396.555868149,4243963.0040617585,4248326.844863913,4250531.512099755,4250673.514760733,2,1,1484435.0,989,0,167,0,1238,1849164.0,1880.0,0.22939453124999998,1249500.0,0.0,482,0.43649670941488816,1570482.0,318000.0,476,0.0,676.0,0.0,11,0.13681640625,0.0,0.0,481,0.2296875,484814.0,0.0,480,0.08876953124999999,0.0,0.0,485,0.0,594909.0,0.0,410,0.0,718.0,0.0,134
1714,2561877.0,1312377.0,0.0,1716,883,0,0.0,0.23027343749999998,0.103814697265625,0.08728868115883902,0.5858377655030134,0.7521458387736804,883,1801792.3586889948,1785388.0957391262,2187687.9790766,2221474.126371665,4135701.7930520605,4136722.666942358,1,0,1000000.0,666,0,167,0,883,1312377.0,1860.0,0.158642578125,0.0,0.0,483,0.23027343749999998,1251744.0,0.0,479,0.0,0.0,0.0,0,0.06650390625,551.0,0.0,482,0.16069335937499998,1059.0,0.0,473,0.01845703125,0.0,0.0,480,0.195947265625,1307562.0,0.0,471,0.0,961.0,0.0,325
1715,2776511.0,2776511.0,0.0,1860,1860,0,0.0,0.286962890625,0.1037353515625,0.0996258202235441,0.5202035548987038,0.7609470572960093,1860,2426353.3723266413,2339105.746314287,3254951.7851445675,3325355.202545185,3340243.7843576204,3341556.8121857643,0,0,0.0,0,0,0,0,1860,2776511.0,1720.0,0.088330078125,0.0,0.0,480,0.15996093749999998,234.0,0.0,482,0.0,0.0,0.0,0,0.0,6756.0,0.0,459,0.09096679687499999,247.0,0.0,478,0.203662109375,1250603.0,0.0,476,0.286962890625,1518494.0,0.0,481,0.0,177.0,0.0,1
1716,2545191.0,2545191.0,0.0,1707,1707,0,0.0,0.3224609375,0.088214111328125,0.12006958041320681,0.35055606807469725,0.7447334502597251,1707,3171740.1571581494,3091787.338367462,3995431.905154228,4054741.525025983,4067690.381973339,4069783.5418174267,0,1,0.0,0,0,0,0,1707,2545191.0,1672.0,0.018603515625,0.0,0.0,476,0.088916015625,933.0,0.0,488,0.0,27230.0,0.0,20,0.0,277.0,0.0,1,0.020947265625,857.0,0.0,479,0.25478515625,1253668.0,0.0,484,0.3224609375,1259424.0,0.0,482,0.0,2802.0,0.0,4
1717,2539708.0,1289458.0,0.0,1702,867,0,0.0,0.306005859375,0.068133544921875,0.11487430487179605,0.2602416589947681,0.7506166063185216,867,3428636.1029880573,3452397.18808794,3791554.2760817287,3817545.3060561228,3824483.508685658,3825476.496901512,1,1,1000000.0,668,0,167,0,867,1289458.0,2280.0,0.0,4040.0,0.0,131,0.018310546875,300.0,0.0,483,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,850.0,0.0,144,0.306005859375,1249500.0,0.0,482,0.22075195312499998,1284528.0,0.0,480,0.0,490.0,0.0,3
1718,3561422.0,2296922.0,15000.0,2382,1539,10,0.004211800791930863,0.32211776743378023,0.08204938889797253,0.11527794655672428,0.3362553686155448,0.7846142636284046,1539,2713735.535514002,2035803.319741249,4194201.13147974,4244904.153255119,4247812.132527613,4248216.75361371,1,1,1000000.0,666,0,167,0,1539,2296922.0,1752.0,0.0,0.0,0.0,0,0.0,326.0,0.0,127,0.0,13395.0,0.0,10,0.183544921875,1251646.0,0.0,484,0.0,2454.0,0.0,5,0.32211776743378023,2293500.0,15000.0,493,0.150732421875,101.0,0.0,479,0.0,0.0,0.0,0
1719,4041253.0,1551150.0,1240500.0,2704,1043,827,0.30695925248926503,0.583141813969383,0.11428676971492288,0.19214306933372624,0.26133391343607704,0.7618983827540617,1043,3279216.838148311,3986353.933915615,4263254.655178452,4268077.17315587,4269169.109023633,4269545.482404947,1,1,1000000.0,667,0,167,0,1043,1551150.0,2568.0,0.0,0.0,0.0,0,0.020751953125,284894.0,0.0,107,0.0,128.0,0.0,1,0.583141813969383,2504112.0,1240500.0,480,0.0,1114.0,0.0,4,0.22998046875,1249805.0,0.0,479,0.080419921875,0.0,0.0,480,0.0,1200.0,0.0,2
1720,5878277.0,4108124.0,520074.0,3932,2751,347,0.08847388443926679,0.40398763842884233,0.1320658376161053,0.17428639440605137,0.36475456653108634,0.6904269950191186,2751,3071322.6267401744,3133670.880219221,4262439.074139833,4267096.36880815,4268339.824483633,4268640.936616182,1,2,1000000.0,667,0,167,0,2751,4108124.0,2200.0,0.0,56755.0,0.0,39,0.39970703125,2499933.0,0.0,485,0.0,261.0,0.0,1,0.40398763842884233,2500653.0,520074.0,487,0.0,4112.0,0.0,6,0.24389648437499997,810094.0,0.0,484,0.008935546875,618.0,0.0,489,0.0,5851.0,0.0,5
1721,6022911.0,3807507.0,366356.0,4022,2544,245,0.060827065184924686,0.4097892318450971,0.14233693523063712,0.1461469095737728,0.4867979782169498,0.4812199823308032,2544,2504994.4608709407,2090440.0614979267,4250894.502347005,4253891.516005631,4256889.122483848,4257171.448197842,2,1,1599548.0,1066,0,167,0,2544,3807507.0,5004.0,0.0,0.0,0.0,0,0.4097892318450971,1849404.0,366356.0,479,0.0,132.0,0.0,1,0.23085937499999998,1249500.0,0.0,472,0.1853515625,1251868.0,0.0,477,0.27568359375,955618.0,0.0,485,0.03701171875,713651.0,0.0,363,0.0,2738.0,0.0,2
1722,4061472.0,2810472.0,0.0,2717,1883,0,0.0,0.2953125,0.13258056640625,0.1092787393952973,0.5954618507048567,0.5859530731715004,1883,2300953.4967852184,2033516.7622311115,3614354.392237973,3681576.771203413,3695610.912146005,3707211.5921235085,1,0,1000000.0,666,0,168,0,1883,2810472.0,2648.0,0.184228515625,1251000.0,0.0,479,0.23012695312499998,1251196.0,0.0,479,0.0,9128.0,0.0,8,0.160400390625,0.0,0.0,481,0.2953125,1250300.0,0.0,481,0.190576171875,0.0,0.0,479,0.0,295764.0,0.0,376,0.0,4084.0,0.0,4
1723,3557471.0,2399242.0,1158229.0,2380,1607,773,0.3255765120783837,0.5591196964244456,0.16325016751380952,0.19037784233556201,0.423738282410432,0.7854162057821412,1607,4005761.0177352647,4065679.8554463387,4277806.428573298,4279874.372651028,4280896.985320161,4281036.834384918,0,2,0.0,0,0,0,0,1607,2399242.0,2779.0,0.5591196964244456,2298252.0,1029000.0,486,0.159814453125,1314.0,0.0,482,0.0,736.0,0.0,2,0.089208984375,0.0,0.0,486,0.3775945343110307,1250600.0,129229.0,482,0.12026367187499999,0.0,0.0,480,0.0,2093.0,0.0,2,0.0,4476.0,0.0,5
1724,2502988.0,2488.0,0.0,1675,8,0,0.0,0.23056640625,0.077215576171875,0.09261779237128948,0.41005363267563344,0.7496005773899035,8,1571689.7220561802,1453820.3404517174,3894950.7256518006,3995229.387163174,4017792.086003233,4020299.0525410175,2,0,2000000.0,1332,0,335,0,8,2488.0,854.0,0.23056640625,1249616.0,0.0,475,0.08935546875,809.0,0.0,483,0.0,0.0,0.0,0,0.01875,0.0,0.0,481,0.22866210937499998,1251155.0,0.0,487,0.050390625,317.0,0.0,478,0.0,0.0,0.0,0,0.0,1091.0,0.0,3
1725,6176626.0,6176626.0,0.0,4130,4130,0,0.0,0.38623046875,0.143682861328125,0.1136797005951778,0.6150172661061568,0.5636496770243171,4130,1674601.4956614205,1676087.005970478,3849791.5616069073,4096098.5480307722,4150423.468657413,4157457.0003221035,0,1,0.0,0,0,0,0,4130,6176626.0,2596.0,0.15996093749999998,0.0,0.0,482,0.0193359375,2548.0,0.0,482,0.07958984375,1155820.0,0.0,445,0.0,239.0,0.0,130,0.15922851562499998,1258.0,0.0,479,0.38623046875,2184000.0,0.0,480,0.1396484375,1458520.0,0.0,403,0.20546874999999998,1374241.0,0.0,475
1726,7251974.0,5739974.0,262500.0,4844,3836,175,0.03619704097118936,0.37236328124999996,0.1613485121213939,0.13755239686725454,0.5791124386930766,0.5736970030504798,3836,2376490.4376677144,2519663.227516055,4299320.868785441,4302168.416150594,4304784.294860858,4305209.117302656,1,2,1000000.0,666,372,167,0,3836,5739974.0,2980.0,0.08994140625,161.0,0.0,479,0.0,13648.0,0.0,142,0.1302734375,1249500.0,0.0,495,0.0,20794.0,0.0,17,0.08935546875,616.0,0.0,478,0.34034864384615127,2101083.0,262500.0,483,0.37236328124999996,2499000.0,0.0,484,0.268505859375,1367172.0,0.0,479
1727,4872681.0,2974736.0,332000.0,3261,1993,222,0.06813497538624012,0.34400408780068115,0.13632936839696014,0.13510871984518288,0.5044987277029591,0.679925871404264,1993,2895962.8256220855,3305533.278693199,4300330.45271945,4303267.954285488,4304965.650194983,4305516.152626753,2,2,1001298.0,668,0,378,0,1993,2974736.0,1845.0,0.019775390625,0.0,0.0,479,0.0,2148.0,0.0,3,0.1890625,1276550.0,0.0,478,0.0,832.0,0.0,3,0.018896484374999998,1415.0,0.0,484,0.208154296875,1298.0,0.0,476,0.34400408780068115,2339438.0,332000.0,480,0.3107421875,1251000.0,0.0,487
1728,3541996.0,2292496.0,0.0,2372,1539,0,0.0,0.2392578125,0.11190185546875,0.09274486141802397,0.592799556032985,0.6063418055808081,1539,1678504.4232587784,2217623.441251993,2842605.0088484287,2893271.088314233,3234985.8366553076,3856856.949796438,2,0,1000000.0,666,0,167,0,1539,2292496.0,1500.0,0.0,613.0,0.0,138,0.016845703125,569022.0,0.0,313,0.2392578125,1251461.0,0.0,479,0.0,1139.0,0.0,4,0.090673828125,468083.0,0.0,489,0.13828125,1035.0,0.0,478,0.203759765625,0.0,0.0,473,0.206396484375,1250643.0,0.0,484
1729,2629086.0,2629086.0,0.0,1764,1764,0,0.0,0.28994140625,0.11367187499999999,0.11113455826338468,0.5112886086559245,0.724383112610238,1764,3049413.5502130976,3124345.724283099,3570793.3529704334,3631355.6460626316,3645179.0934669063,3646566.8297817707,0,0,0.0,0,0,0,0,1764,2629086.0,2932.0,0.0,45898.0,0.0,31,0.0,16486.0,0.0,83,0.28994140625,1252451.0,0.0,486,0.0,194.0,0.0,1,0.274169921875,1249946.0,0.0,483,0.069140625,323.0,0.0,473,0.13359374999999998,0.0,0.0,479,0.142529296875,63788.0,0.0,482
1730,2884163.0,2720663.0,163500.0,1929,1820,109,0.05668889032970742,0.36855547793785504,0.11097915216079629,0.15053373452043706,0.35213316058419813,0.7300304715787562,1820,3729075.614642621,3869085.5445512533,4269931.9346150635,4277896.058912043,4278990.303408063,4279235.967751741,0,2,0.0,0,0,0,0,1820,2720663.0,1803.0,0.0,0.0,0.0,0,0.0,216.0,0.0,1,0.3622464893485153,1250059.0,82500.0,478,0.0,2484.0,0.0,2,0.36855547793785504,1425115.0,81000.0,486,0.0,0.0,0.0,472,0.06386718749999999,647.0,0.0,478,0.09316406249999999,205642.0,0.0,476
1731,3832684.0,801184.0,531000.0,2562,541,354,0.13854520748384158,0.40609601262379946,0.08300687462484993,0.1433106721320187,0.25121125803619765,0.7816770832137478,541,3916101.233497388,4262029.238099337,4268014.837917089,4268881.572958088,4269381.80512886,4269395.588269711,2,1,2000000.0,1332,0,335,0,541,801184.0,1500.0,0.0,28604.0,0.0,20,0.0,1449.0,0.0,3,0.23203125,1269496.0,0.0,477,0.0,144.0,0.0,1,0.40609601262379946,2499000.0,531000.0,480,0.0,253.0,0.0,1,0.0,0.0,0.0,436,0.025927734375,33738.0,0.0,482
1732,3828093.0,2577093.0,0.0,2556,1722,0,0.0,0.2296875,0.09075927734375,0.09039231963947106,0.5020298337617686,0.5956599343328388,1722,1476973.999911499,1650185.1492352486,2053825.5991145847,2115424.3518568752,4061066.819654559,4061917.278119564,1,0,1000000.0,666,0,168,0,1722,2577093.0,2792.0,0.18642578125,1255833.0,0.0,474,0.0,814.0,0.0,1,0.16201171875,0.0,0.0,478,0.0,0.0,0.0,0,0.2296875,1254464.0,0.0,483,0.13125,931307.0,0.0,483,0.0,0.0,0.0,0,0.016699218749999998,385675.0,0.0,321
1733,3682980.0,3021480.0,661500.0,2465,2024,441,0.17960998973657197,0.5031923857666097,0.12441638220520121,0.1659952706683293,0.3597064822290006,0.7644357965560498,2024,3008806.325009076,3085918.820728779,4253376.429069186,4259580.122767291,4260665.272684797,4261460.907995224,0,1,0.0,0,0,0,0,2024,3021480.0,2792.0,0.237548828125,1252334.0,0.0,481,0.0,0.0,0.0,0,0.09389648437499999,18535.0,0.0,479,0.0,0.0,0.0,0,0.16069335937499998,1246.0,0.0,476,0.5031923857666097,2253878.0,661500.0,484,0.0,642.0,0.0,1,0.0,156345.0,0.0,220
1734,4891591.0,2230161.0,1411930.0,3271,1496,942,0.2886443286039245,0.5084072586001777,0.11693225498127222,0.1740756351604299,0.3109293972424262,0.7847204774479306,1496,3273432.6415644353,3331664.264808297,4263539.10902518,4266569.638380813,4267298.520480309,4267989.3630924225,1,1,1000000.0,666,0,167,0,1496,2230161.0,3044.0,0.28759765625,1250709.0,0.0,487,0.0,2118.0,0.0,4,0.0486328125,248960.0,0.0,477,0.0,1304.0,0.0,1,0.0908203125,353.0,0.0,478,0.5084072586001777,3387430.0,1411930.0,484,0.0,447.0,0.0,2,0.0,270.0,0.0,2
1735,4971628.0,3150499.0,570129.0,3325,2110,381,0.114676520447628,0.4055847908672271,0.1191292871288103,0.1598760449526672,0.35700989474996336,0.6892060809859466,2110,3156001.380971961,3772318.612688422,4277048.199239314,4279500.156694394,4280935.385763866,4282298.258037806,1,2,1000000.0,666,0,168,0,2110,3150499.0,1947.0,0.34764481866325525,1251084.0,42000.0,491,0.0,1443.0,0.0,3,0.0,273.0,0.0,333,0.0,462.0,0.0,1,0.02021484375,0.0,0.0,482,0.4055847908672271,2500971.0,528129.0,482,0.17958984374999998,1217027.0,0.0,478,0.0,368.0,0.0,2
1736,3773460.0,1271211.0,0.0,2524,855,0,0.0,0.23027343749999998,0.09244995117187499,0.10278458601141362,0.4472182877102236,0.622589480211795,855,2006363.7935776752,2031141.0632522106,2361088.1537783383,2389591.5035774615,4058245.528284136,4192470.363722563,2,0,2000000.0,1333,0,336,0,855,1271211.0,1500.0,0.22939453124999998,1251345.0,0.0,483,0.0,18104.0,0.0,13,0.0,213.0,0.0,1,0.0,559.0,0.0,2,0.203466796875,1250443.0,0.0,484,0.23027343749999998,1252796.0,0.0,479,0.07646484375,0.0,0.0,480,0.0,0.0,0.0,0
1737,3101445.0,2305152.0,796293.0,2077,1544,533,0.2567490314998331,0.5377694433979894,0.13075267456537365,0.17212758352904767,0.3658997279707503,0.7733830923972536,1544,2821161.227072906,2056064.586929202,4227189.316277241,4229205.117626181,4231255.3186350865,4231681.557715654,0,1,0.0,0,0,0,0,1544,2305152.0,2952.0,0.158203125,0.0,0.0,486,0.0,4029.0,0.0,5,0.0,418.0,0.0,1,0.0,0.0,0.0,0,0.5377694433979894,1846678.0,796293.0,475,0.159814453125,0.0,0.0,481,0.005859375,335.0,0.0,483,0.18437499999999998,1249985.0,0.0,480
1738,2521760.0,1270760.0,0.0,1691,857,0,0.0,0.23955078125,0.080645751953125,0.09569319673538597,0.4152895094241229,0.7501876665503457,857,2498656.245077234,2521055.4625759125,2862001.747243166,2891297.910995884,3792577.756646702,4121676.3031249046,1,0,1000000.0,666,0,168,0,857,1270760.0,1500.0,0.087744140625,0.0,0.0,481,0.0,2129.0,0.0,4,0.0,569.0,0.0,2,0.0,114.0,0.0,1,0.228515625,1252086.0,0.0,490,0.08935546875,0.0,0.0,481,0.0,96.0,0.0,41,0.23955078125,1266766.0,0.0,479
1739,2944667.0,2944667.0,0.0,1980,1980,0,0.0,0.29150390625,0.08504638671875,0.10620815561066928,0.39069454696925404,0.7032484063563045,1980,2232337.6128218328,2145141.5697495937,3580652.6531511187,3652421.4134104657,3668548.634864661,3670237.5735731125,0,0,0.0,0,0,0,0,1980,2944667.0,2872.0,0.01728515625,0.0,0.0,481,0.0,14160.0,0.0,13,0.0,352239.0,0.0,238,0.0,557.0,0.0,2,0.15776367187499998,1088.0,0.0,487,0.020068359375,0.0,0.0,473,0.19375,1307713.0,0.0,483,0.29150390625,1268910.0,0.0,486
1740,4418119.0,3479307.0,938812.0,2953,2327,626,0.21249133398172385,0.5532888343276521,0.11174533280658151,0.1716524071656677,0.2976552180877823,0.684369213459393,2327,1606042.1819901783,584374.1314373016,4269377.494525361,4271958.076961618,4273130.4715001155,4273243.9972035885,0,1,0.0,0,0,0,0,2327,3479307.0,4260.0,0.0,397.0,0.0,119,0.099365234375,1292106.0,0.0,457,0.0,308.0,0.0,1,0.0,618.0,0.0,1,0.086865234375,6297.0,0.0,489,0.068896484375,1023998.0,0.0,483,0.085546875,583.0,0.0,478,0.5532888343276521,2093812.0,938812.0,472
1741,4102047.0,2317521.0,535026.0,2746,1555,358,0.13042902726370514,0.40674789487419516,0.07190671928114939,0.12951066032420683,0.2356328573951207,0.7352302703991447,1555,2002844.6937128238,1108008.110440731,4276283.578341675,4278433.401674876,4279982.146631546,4280438.681743622,1,1,1000000.0,666,0,167,0,1555,2317521.0,3732.0,0.0,8260.0,0.0,7,0.05419921875,660209.0,0.0,478,0.0,831.0,0.0,1,0.0,826.0,0.0,2,0.018310546875,4034.0,0.0,474,0.08134765625000001,921684.0,0.0,485,0.0146484375,177.0,0.0,485,0.40674789487419516,2506026.0,535026.0,481
