epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
376,2664475.0,2220524.0,443951.0,4462,3748,714,0.16661856463280753,0.5065978692369738,0.2515351876623816,0.18823409396900773,0.6410197842767317,0.20714779647022397,3748,2896108.0484378748,4181273.6628774405,4258788.818624494,4262273.178495992,4264184.663109157,4265199.73385632,0,0,0.0,0,0,0,0,3748,2220524.0,3561.0,0.5065978692369738,535244.0,221056.0,481,0.000390625,162613.0,0.0,294,0.34619786854734164,340814.0,31989.0,490,0.05068359375,238295.0,0.0,482,0.290185546875,373294.0,0.0,473,0.48800138851473773,506935.0,190906.0,484,0.0353515625,262524.0,0.0,474,0.294873046875,244756.0,0.0,477
377,2631581.0,2179220.0,452361.0,4511,3703,808,0.1718970459203041,0.506942376414532,0.2569179773785422,0.19170619041945935,0.6423517009011833,0.2002671112916532,3703,2939011.0556881544,4126959.891086042,4259982.484399092,4263357.921584409,4267749.252897775,4268880.389645338,0,0,0.0,0,0,0,0,3703,2179220.0,3534.0,0.506942376414532,537280.0,222372.0,484,0.00029296875,144978.0,0.0,256,0.37344783690370736,330553.0,48234.0,485,0.0541015625,293614.0,0.0,479,0.29677734375,371436.0,0.0,481,0.4982446213350985,458863.0,181755.0,478,0.03359375,249381.0,0.0,478,0.291943359375,245476.0,0.0,478
378,2653001.0,2159691.0,493310.0,4460,3603,857,0.185944144008992,0.5483208737297041,0.2588041307412545,0.19565608873283666,0.6363197426842334,0.21772320289362868,3603,3022149.1121141315,4224416.766851127,4280089.986508554,4286288.076246479,4288425.565410555,4288888.6386787295,0,0,0.0,0,0,0,0,3603,2159691.0,4574.0,0.5483208737297041,582148.0,289119.0,486,0.00078125,143686.0,0.0,239,0.3267829910048666,294939.0,16922.0,477,0.061279296875,318717.0,0.0,477,0.29355468749999997,351877.0,0.0,481,0.4735209159146492,474280.0,164595.0,478,0.019628906249999998,218511.0,0.0,480,0.3465641246558166,268843.0,22674.0,480
379,2864666.0,2174213.0,690453.0,4939,3696,1243,0.2410239099427297,0.5436739455081381,0.29095700775012096,0.2091850716454905,0.6592406857864171,0.20066501644519819,3696,2981285.49622461,4238621.643787503,4266706.994609579,4275036.488391456,4281036.601100333,4281719.354467094,0,0,0.0,0,0,0,0,3696,2174213.0,3676.0,0.5436739455081381,575040.0,280413.0,473,0.000146484375,145559.0,0.0,233,0.36910268013496994,328531.0,44731.0,485,0.0791015625,327624.0,0.0,481,0.38180522894868024,396145.0,63885.0,480,0.5047198552558424,515336.0,211150.0,483,0.014941406249999999,239634.0,0.0,485,0.43416489902833677,336797.0,90274.0,475
380,2800115.0,2185410.0,614705.0,4769,3640,1129,0.21952848365156424,0.5199987319427031,0.2809224410315216,0.20367571866793113,0.6554536600444242,0.19267391696412473,3640,2973225.3959164578,4239680.878907412,4268355.144250962,4273126.861687736,4275187.743181335,4275685.260490775,0,0,0.0,0,0,0,0,3640,2185410.0,3623.0,0.5199987319427031,525333.0,231453.0,482,0.000146484375,180105.0,0.0,310,0.4274250011636922,383679.0,97893.0,481,0.070166015625,295785.0,0.0,483,0.35844456164838956,346531.0,39592.0,480,0.48217178160377305,540247.0,196730.0,486,0.009375,228341.0,0.0,474,0.37965195189361467,300094.0,49037.0,483
381,2617247.0,2160124.0,457123.0,4337,3597,740,0.1746579516568363,0.47084156255997056,0.2638866694332763,0.1918856296291848,0.6541293889220369,0.18029302354726173,3597,2991323.3725832985,4243388.043763936,4271297.848023176,4276673.120182519,4278977.08883982,4279747.6357578635,0,0,0.0,0,0,0,0,3597,2160124.0,3091.0,0.4697692366048372,476394.0,161568.0,482,0.000146484375,158789.0,0.0,288,0.3738871904300941,328861.0,48533.0,480,0.067236328125,298888.0,0.0,479,0.3877471280581126,398806.0,70105.0,483,0.47084156255997056,455950.0,155924.0,478,0.0029296875,227864.0,0.0,480,0.33853573781319574,271695.0,20993.0,481
382,2705407.0,2076942.0,628465.0,4651,3576,1075,0.23229961332989815,0.5165227797642349,0.2830513754725423,0.20841674038096547,0.6484373750605888,0.2051187215084458,3576,2975088.4515208746,4235763.651508331,4280925.820256993,4288746.059942439,4290946.967556866,4291725.945366085,0,0,0.0,0,0,0,0,3576,2076942.0,2988.0,0.5136502260770878,522929.0,223601.0,475,0.000146484375,135997.0,0.0,228,0.42231421743323133,352188.0,87187.0,483,0.064013671875,271856.0,0.0,478,0.34054970627570963,346658.0,28520.0,490,0.5165227797642349,528684.0,228841.0,479,0.008056640625,241144.0,0.0,472,0.39915727735507456,305951.0,60316.0,479
383,2761801.0,2111924.0,649877.0,4779,3661,1118,0.2353091334241677,0.5087887276745906,0.28999850404510275,0.20784180219708018,0.660651669189018,0.18751627108542568,3661,2931758.5744495513,4240355.191876233,4277768.163047373,4282150.647789466,4284627.909041101,4284937.445913196,0,0,0.0,0,0,0,0,3661,2111924.0,3587.0,0.505209765954279,510110.0,209658.0,482,0.0,140730.0,0.0,220,0.4366335609122614,367622.0,100100.0,476,0.070361328125,292334.0,0.0,480,0.3308785050511997,329603.0,22190.0,482,0.5087887276745906,518723.0,216759.0,483,0.02236328125,258730.0,0.0,482,0.4457528633934914,343949.0,101170.0,482
384,2657726.0,2169283.0,488443.0,4390,3552,838,0.18378230111004665,0.501955921953153,0.26396885707925005,0.19179833286034795,0.6544761153144186,0.19106277321288956,3552,2942281.0296161883,4229779.650800526,4276756.213655686,4286486.592258427,4288725.667342426,4289388.591030121,0,0,0.0,0,0,0,0,3552,2169283.0,3147.0,0.45976829807178754,476066.0,152167.0,491,0.000244140625,149880.0,0.0,231,0.42039757751763324,367622.0,88737.0,478,0.06767578125,301828.0,0.0,486,0.2888671875,289586.0,0.0,480,0.501955921953153,535006.0,216252.0,485,0.021923828125,257883.0,0.0,480,0.3509181215914266,279855.0,31287.0,477
385,2625240.0,2175048.0,450192.0,4370,3597,773,0.1714860355624628,0.4958540490554077,0.24993496659074757,0.18953767157863613,0.6348843355207113,0.2041228611479331,3597,2943289.4816600136,4146993.798802614,4273418.830227089,4275683.835449164,4277825.046227004,4279372.837456405,0,0,0.0,0,0,0,0,3597,2175048.0,3518.0,0.4958540490554077,554899.0,217521.0,481,0.0,179191.0,0.0,319,0.34904341581998777,330341.0,32886.0,481,0.05361328125,237211.0,0.0,483,0.29619140625,291778.0,0.0,481,0.49291234597558525,517420.0,199785.0,481,0.019482421875,256215.0,0.0,483,0.2923828125,258185.0,0.0,476
386,2735865.0,2192450.0,543415.0,4660,3717,943,0.19862639421170264,0.5674289877384955,0.26229754615702955,0.1986101114866962,0.6355894535674674,0.21008871965539244,3717,2902311.9099613107,4169719.452161312,4281136.724247122,4287876.053622823,4289683.437751579,4290679.786959171,0,0,0.0,0,0,0,0,3717,2192450.0,3266.0,0.5674289877384955,611436.0,326912.0,484,0.000244140625,167637.0,0.0,313,0.35732506321710394,319231.0,36444.0,473,0.07387695312499999,334390.0,0.0,476,0.28857421875,292676.0,0.0,477,0.4635023903824874,495078.0,162328.0,486,0.011865234375,233631.0,0.0,475,0.33556338104314964,281786.0,17731.0,482
387,2765901.0,2208817.0,557084.0,4663,3677,986,0.2014114026496248,0.5130068594057772,0.27282831006236924,0.20012807599514074,0.650166902999782,0.19164130422600079,3677,2961375.994509964,4214561.716720283,4293187.948887682,4302550.837675705,4304812.688459382,4305876.117184997,0,0,0.0,0,0,0,0,3677,2208817.0,3465.0,0.5122594343198272,507274.0,215496.0,479,0.0,151319.0,0.0,230,0.3910121093673195,356027.0,64736.0,488,0.089208984375,354296.0,0.0,480,0.29150390625,322624.0,0.0,489,0.5130068594057772,535089.0,227903.0,472,0.00556640625,232105.0,0.0,490,0.38006878053103005,307167.0,48949.0,479
388,2692127.0,2143615.0,548512.0,4476,3546,930,0.20374670288585933,0.5110382594129271,0.27114898534251364,0.2012417605878665,0.6448151914415841,0.19777284838345288,3546,3050884.461084691,4246222.464281678,4290107.854076669,4292400.801552942,4294114.86658846,4294341.512768447,0,0,0.0,0,0,0,0,3546,2143615.0,2826.0,0.5052137534792406,504847.0,207351.0,482,0.0,149814.0,0.0,215,0.38252537669943143,335489.0,55471.0,493,0.07851562499999999,305974.0,0.0,479,0.29448242187499996,324929.0,0.0,471,0.5110382594129271,543800.0,229419.0,482,0.0017578124999999998,233150.0,0.0,467,0.3956586337735102,294124.0,56271.0,475
389,2506056.0,2134113.0,371943.0,4265,3604,661,0.14841767302885484,0.5070912481085303,0.2508461237772569,0.18146406313712707,0.6564613344521336,0.15908134135869267,3604,2878595.9514491563,4237391.532705873,4289100.540050769,4292626.406339585,4294649.631869945,4295342.635163903,0,0,0.0,0,0,0,0,3604,2134113.0,3235.0,0.4165259438760073,404936.0,94727.0,473,0.0009765625,179338.0,0.0,302,0.36835234239044434,316050.0,44687.0,477,0.073974609375,285964.0,0.0,484,0.28564453125,265922.0,0.0,483,0.5070912481085303,513531.0,212846.0,479,0.01787109375,269443.0,0.0,454,0.33633265896807335,270872.0,19683.0,480
390,2647528.0,2288118.0,359410.0,4442,3766,676,0.13575304963724646,0.4677796038494594,0.2479298017454362,0.17966810339504766,0.6556726246116306,0.17437152694891234,3766,2937228.58648648,4226959.694363862,4286124.956841141,4290267.250519621,4292596.242009485,4294315.066116333,0,0,0.0,0,0,0,0,3766,2288118.0,2941.0,0.4373948597952659,450756.0,123599.0,479,0.000146484375,202603.0,0.0,344,0.38481157214533507,359646.0,60056.0,480,0.08032226562499999,311458.0,0.0,489,0.30004882812499994,349249.0,0.0,486,0.4677796038494594,509000.0,171247.0,478,0.004248046875,213806.0,0.0,481,0.3086867531734293,251010.0,4508.0,482
391,2696261.0,2125092.0,571169.0,4600,3594,1006,0.21183742968503413,0.5490343984815198,0.2727835073497987,0.20570207933894444,0.6374929102226642,0.20690249386094295,3594,3004093.435783611,4220050.632849067,4293769.082820621,4297660.580902296,4299623.689422494,4300383.455687404,0,0,0.0,0,0,0,0,3594,2125092.0,2954.0,0.5490343984815198,513968.0,256142.0,476,0.000146484375,147489.0,0.0,265,0.41671279549852713,365529.0,85538.0,479,0.076611328125,298281.0,0.0,485,0.30395327323056337,348499.0,1292.0,478,0.4948993731388265,531167.0,206737.0,474,0.001025390625,232751.0,0.0,464,0.33988501532395315,258577.0,21460.0,479
392,2892804.0,2195762.0,697042.0,4845,3657,1188,0.240957216596769,0.5341251342035369,0.2924852523441778,0.2094024751752304,0.6611251417785103,0.19213512218594841,3657,2939174.458578586,4236761.1690734625,4291934.241637063,4295855.796243341,4299767.976099568,4300128.12050122,0,0,0.0,0,0,0,0,3657,2195762.0,3544.0,0.5156721516116596,505461.0,217929.0,482,0.000146484375,134906.0,0.0,222,0.4378189237638924,397149.0,109702.0,482,0.076025390625,293169.0,0.0,483,0.3478312456952021,386197.0,37548.0,488,0.5341251342035369,566304.0,265172.0,476,0.022021484374999997,308219.0,0.0,479,0.4062412041041315,301399.0,66691.0,480
393,2878931.0,2303021.0,575910.0,4896,3900,996,0.20004300207264425,0.5033852321931158,0.2804748452441075,0.19221711698940916,0.6804231230940311,0.18159401006832043,3900,2834985.5792941595,4217190.956263214,4293679.3120885845,4296733.0486128125,4298655.378176811,4299137.686927855,0,0,0.0,0,0,0,0,3900,2303021.0,2740.0,0.4982369092909774,496967.0,197180.0,476,0.0006347656249999999,177172.0,0.0,319,0.42825522981658426,354564.0,90984.0,478,0.092626953125,340164.0,0.0,484,0.3773979531521826,392022.0,60224.0,484,0.5033852321931158,558935.0,227522.0,482,0.049267578125,315133.0,0.0,486,0.293994140625,243974.0,0.0,481
394,2667871.0,2173396.0,494475.0,4547,3654,893,0.18534441882684727,0.4889115640301196,0.2751607064943906,0.1880402033796816,0.6816580254689754,0.17270170671670404,3654,3035877.949338045,4223288.173117906,4301861.632906914,4304560.061184365,4306054.840299334,4307089.6197965145,0,0,0.0,0,0,0,0,3654,2173396.0,3770.0,0.4889115640301196,448290.0,169637.0,479,0.0,159387.0,0.0,279,0.3598370967902973,326289.0,41247.0,482,0.0876953125,286499.0,0.0,474,0.39844256534922906,379686.0,74977.0,476,0.47270954580441615,508426.0,175769.0,479,0.0345703125,261328.0,0.0,485,0.3591192549810631,297966.0,32845.0,483
395,2608870.0,2046707.0,562163.0,4417,3453,964,0.21548141532540901,0.5353733902637322,0.27347995583783824,0.19984246356307722,0.6518992133966359,0.2136452755407514,3453,3085586.4560242994,4175012.1910022497,4296141.063983977,4301759.672856624,4303770.028295182,4304489.635417342,0,0,0.0,0,0,0,0,3453,2046707.0,4412.0,0.5213525615267779,508620.0,224970.0,478,0.000244140625,128146.0,0.0,181,0.29326171875,267879.0,0.0,479,0.08583984374999999,285429.0,0.0,484,0.3010175860682707,316453.0,5465.0,487,0.5353733902637322,545562.0,256715.0,474,0.033251953125,237970.0,0.0,476,0.4174984525939248,318811.0,75013.0,481
396,2750600.0,2230977.0,519623.0,4683,3795,888,0.18891260088707912,0.5496092846081271,0.2672853007830768,0.19059779660246312,0.6629129319953195,0.18473478513778807,3795,2933520.8310537282,4111968.4121602178,4276220.112721777,4287055.973329637,4289629.7885186495,4291108.353965044,0,0,0.0,0,0,0,0,3795,2230977.0,3346.0,0.5496092846081271,561790.0,280456.0,473,0.00087890625,188622.0,0.0,292,0.295947265625,283397.0,0.0,483,0.097314453125,304856.0,0.0,474,0.293359375,339072.0,0.0,485,0.5087439843584873,520445.0,217432.0,484,0.052783203125,285215.0,0.0,483,0.3396459341729998,267203.0,21735.0,483
397,2758157.0,2282243.0,475914.0,4679,3858,821,0.17254782813306127,0.517274126194916,0.2730953471559643,0.1804464805753216,0.6960961734129637,0.18117845539612132,3858,3014344.643130305,4209358.189147651,4268770.813802609,4276594.951463009,4278274.610960201,4278734.965405226,0,0,0.0,0,0,0,0,3858,2282243.0,2923.0,0.517274126194916,521480.0,226761.0,478,0.0,166339.0,0.0,285,0.37445472135559493,337255.0,47915.0,483,0.1046875,307613.0,0.0,477,0.3194808147773987,379785.0,11422.0,486,0.4727198169511981,500929.0,173481.0,474,0.066943359375,280950.0,0.0,483,0.32920243859360654,263806.0,16335.0,483
398,2800595.0,2104529.0,696066.0,4850,3636,1214,0.24854218478573295,0.5656405608054009,0.2921893151320109,0.19887557068547262,0.6834014411555397,0.2385363199605799,3636,3050763.36639793,4219539.0098926425,4249559.785095468,4254154.420630142,4257821.162714301,4258464.8455621,0,0,0.0,0,0,0,0,3636,2104529.0,3746.0,0.515253318570825,520669.0,224304.0,476,0.0,140682.0,0.0,252,0.4337634645279329,363455.0,97234.0,480,0.098583984375,276942.0,0.0,487,0.3482547867270179,368985.0,37124.0,485,0.5656405608054009,630164.0,334425.0,481,0.078173828125,293384.0,0.0,481,0.2978445779249105,206314.0,2979.0,483
399,2766401.0,2206238.0,560163.0,4734,3699,1035,0.20248799794389888,0.5419054542062346,0.28014621746306634,0.189503044649965,0.6860713723623618,0.19364071766891344,3699,3123089.696101941,4201055.585649967,4253662.133941984,4256181.096978983,4257341.03554142,4259093.747756302,0,0,0.0,0,0,0,0,3699,2206238.0,3739.0,0.5044796131211277,498619.0,204207.0,484,0.0,153060.0,0.0,253,0.3897969483359005,346490.0,62329.0,478,0.105908203125,324770.0,0.0,486,0.3284252240412677,330645.0,18539.0,484,0.5419054542062346,567898.0,275088.0,479,0.0685546875,261023.0,0.0,487,0.30209960937499997,283896.0,0.0,476
400,2575221.0,2069801.0,505420.0,4339,3434,905,0.1962627673508409,0.5095214932949901,0.27153258614045356,0.18729995419014364,0.6775950730231346,0.21216980018413945,3434,3204884.432435796,4210166.024044454,4252595.5108086765,4257550.183702195,4259595.24716885,4261564.902234435,0,0,0.0,0,0,0,0,3434,2069801.0,4246.0,0.5095214932949901,503609.0,211083.0,479,0.00048828125,162593.0,0.0,265,0.381723049639255,332368.0,54519.0,482,0.077197265625,219195.0,0.0,486,0.34305958089913124,342044.0,30158.0,482,0.49879640904025213,527842.0,209660.0,481,0.063720703125,248235.0,0.0,482,0.29775390625000003,239335.0,0.0,484
401,2669420.0,2240237.0,429183.0,4256,3578,678,0.16077762210517635,0.4648251012756548,0.26511606680627925,0.17528069077020322,0.6958383688384142,0.20022120910160268,3578,3177706.1497155377,4232193.601768404,4266797.587181255,4270133.795161659,4272986.656741183,4273408.962589383,0,0,0.0,0,0,0,0,3578,2240237.0,3558.0,0.4648251012756548,507842.0,167559.0,489,0.00029296875,114447.0,0.0,164,0.369546215341608,350729.0,48818.0,490,0.077685546875,309331.0,0.0,478,0.35968833308649273,360810.0,42579.0,487,0.45382024536770593,495698.0,152642.0,484,0.06328125,244299.0,0.0,484,0.3317888737537726,286264.0,17585.0,482
402,2792207.0,2148906.0,643301.0,4758,3654,1104,0.23039158629714768,0.523122179062452,0.2886635840890188,0.19666992560716548,0.6829734028162648,0.2130876668527799,3654,3065452.4621455697,4241387.983461618,4276916.716231892,4285982.179053272,4291129.911190944,4291795.142443776,0,0,0.0,0,0,0,0,3654,2148906.0,3963.0,0.5144614378297213,547147.0,234577.0,476,0.0005371093749999999,168588.0,0.0,293,0.4026360846128987,339259.0,70038.0,481,0.07919921875,275564.0,0.0,484,0.341987009857004,361304.0,30446.0,486,0.523122179062452,584043.0,260797.0,486,0.061962890624999996,241371.0,0.0,479,0.3854027426000748,274931.0,47443.0,477
403,2698995.0,2136875.0,562120.0,4510,3592,918,0.20827011535775347,0.5202847647034017,0.28263256049997937,0.19057939344172165,0.6874355989519646,0.20810065413237155,3592,3101412.598891876,4234537.103825003,4286897.973837158,4293495.016728906,4297649.404885504,4297953.68763262,0,0,0.0,0,0,0,0,3592,2136875.0,3343.0,0.5202847647034017,545503.0,240332.0,482,0.000146484375,167085.0,0.0,278,0.3769517902503029,318741.0,48962.0,481,0.0912109375,318823.0,0.0,485,0.3903842876206865,375585.0,68004.0,486,0.4653160626096826,505434.0,167014.0,476,0.04599609375,203080.0,0.0,478,0.3707700631907614,264744.0,37808.0,480
404,2848083.0,2150678.0,697405.0,4843,3659,1184,0.24486821486592905,0.5360666461573824,0.2947767475790918,0.20094344573007628,0.6827393651360212,0.22004770401705298,3659,3062304.509934825,4236749.202837288,4301579.254073399,4309329.369161243,4311065.470086796,4311373.080650806,0,0,0.0,0,0,0,0,3659,2150678.0,3541.0,0.5360666461573824,591602.0,279315.0,481,0.000390625,134580.0,0.0,252,0.40785730405571513,343150.0,74123.0,475,0.0958984375,308389.0,0.0,480,0.3627012049092262,361545.0,45268.0,483,0.5153080180399715,566298.0,243857.0,483,0.04482421875,254385.0,0.0,487,0.39516752622043877,288134.0,54842.0,481
405,2852050.0,2102168.0,749882.0,4883,3629,1254,0.2629273680335197,0.5621916512278762,0.29210870842163505,0.20317087738259929,0.6739620235919691,0.2625330902333409,3629,3068194.459879115,4241251.335730851,4291016.497993624,4295170.624696724,4298380.702121992,4299676.496834874,0,0,0.0,0,0,0,0,3629,2102168.0,3230.0,0.5621916512278762,634225.0,332577.0,479,0.0,92837.0,0.0,205,0.36582532230304077,344783.0,46300.0,480,0.095654296875,296427.0,0.0,483,0.400254927273645,395513.0,79536.0,483,0.545324276621553,586968.0,287995.0,473,0.064111328125,268547.0,0.0,485,0.3035078649469656,232750.0,3474.0,484
406,2844379.0,2105036.0,739343.0,4767,3525,1242,0.25993125388705224,0.5401334671528268,0.29902365756813976,0.2023530757042245,0.685899885011205,0.25193526425275947,3525,3240231.628405816,4245585.864890456,4280440.264474583,4283688.745909803,4285409.393244369,4285932.79725486,0,0,0.0,0,0,0,0,3525,2105036.0,2850.0,0.5355152066405026,611279.0,287931.0,486,0.0,73729.0,0.0,154,0.3802593709300819,349746.0,55526.0,484,0.1134765625,341994.0,0.0,476,0.377398637595072,374978.0,58485.0,478,0.5401334671528268,566098.0,272044.0,481,0.042041015625,206783.0,0.0,477,0.4033650001016346,319772.0,65357.0,481
407,2820950.0,2208412.0,612538.0,4665,3666,999,0.21713890710576217,0.5203322220597211,0.288071937630858,0.19195213491537286,0.6925208784622333,0.19953411084918193,3666,3081999.4556825445,4249532.773769438,4272807.641240969,4277252.110649908,4282734.340878147,4283485.726872802,0,0,0.0,0,0,0,0,3666,2208412.0,3439.0,0.5125223095138952,545171.0,231722.0,476,0.0,172842.0,0.0,259,0.3714112525844096,300661.0,43822.0,467,0.126513671875,338523.0,0.0,480,0.3559733307640139,360575.0,42161.0,487,0.5203322220597211,566664.0,249598.0,477,0.039697265625,244824.0,0.0,481,0.37812544862482406,291690.0,45235.0,486
408,2705433.0,2089774.0,615659.0,4605,3484,1121,0.22756394262951615,0.5334220382562371,0.28572798041302394,0.1990681807869105,0.6732207443372362,0.21658875862015425,3484,3144456.937110606,4228949.744670719,4275617.403954402,4280238.2887835,4283963.6610849565,4284927.772006869,0,0,0.0,0,0,0,0,3484,2089774.0,3305.0,0.5334220382562371,508810.0,237684.0,478,0.0,147096.0,0.0,258,0.4594494280588429,406705.0,129102.0,473,0.12919921875,307035.0,0.0,480,0.287109375,299661.0,0.0,486,0.49997007915669195,547341.0,219064.0,483,0.023291015624999998,209584.0,0.0,482,0.3533826884574194,279201.0,29809.0,475
409,2740300.0,2154836.0,585464.0,4636,3647,989,0.2136496004087143,0.5304836956419281,0.2848643714646254,0.19425075077951715,0.682595757292326,0.1933156953618218,3647,3067855.024193126,4208600.420196891,4282231.248174613,4285683.506569732,4287511.1868498055,4288093.469293773,0,0,0.0,0,0,0,0,3647,2154836.0,3027.0,0.5304836956419281,530464.0,244423.0,480,0.000244140625,156520.0,0.0,240,0.43320074437327694,363161.0,97385.0,483,0.121875,278572.0,0.0,481,0.294677734375,329253.0,0.0,478,0.48787262708258017,527223.0,198256.0,484,0.035009765624999994,260923.0,0.0,476,0.3755512639942177,294184.0,45400.0,480
410,2698701.0,2146525.0,552176.0,4568,3586,982,0.20460806884497387,0.5361190741183383,0.27564801464668953,0.19295156079528397,0.6711456280730506,0.21005666244611754,3586,3132660.17844395,4194172.4487986267,4273625.5161602795,4277960.045323628,4281492.155067501,4282507.83822602,0,0,0.0,0,0,0,0,3586,2146525.0,2725.0,0.5361190741183383,545763.0,257890.0,482,0.000390625,136866.0,0.0,214,0.4094589444862324,350976.0,76595.0,490,0.12172851562499999,287932.0,0.0,483,0.290478515625,343889.0,0.0,479,0.5003474065379192,521413.0,209233.0,476,0.03017578125,253801.0,0.0,478,0.3164852545310265,258061.0,8458.0,483
411,2848696.0,2162284.0,686412.0,4986,3765,1221,0.24095656398576745,0.5369937303247552,0.296545547957627,0.199313500833604,0.688828136860467,0.20309678533616782,3765,3031079.0606026123,4220411.406638384,4267956.951697588,4272572.850850148,4274713.189807126,4275885.111264944,0,0,0.0,0,0,0,0,3765,2162284.0,3561.0,0.5369937303247552,569819.0,270254.0,483,0.0,177166.0,0.0,324,0.4116650541959002,351690.0,78646.0,485,0.1142578125,266744.0,0.0,485,0.3849777457963789,406584.0,64138.0,477,0.5263468927234595,541126.0,244753.0,478,0.047509765625,265339.0,0.0,478,0.3506133824955221,270228.0,28621.0,483
412,2829915.0,2129170.0,700745.0,4784,3557,1227,0.24762051157013543,0.5284148702512133,0.2977351748736753,0.20051255077442015,0.6879719862998177,0.21812629531275674,3557,3148013.242615117,4243209.1588869095,4272673.855931568,4276307.658887753,4278754.641963297,4279116.557849944,0,0,0.0,0,0,0,0,3557,2129170.0,3190.0,0.5284148702512133,581415.0,265778.0,475,0.00048828125,145286.0,0.0,219,0.4551324955108881,397681.0,123503.0,482,0.10927734374999999,288379.0,0.0,476,0.3654748598757225,364286.0,47632.0,477,0.5095117324464511,531901.0,222879.0,477,0.0427734375,240113.0,0.0,487,0.3708083784051275,280854.0,40953.0,485
413,2723846.0,2211710.0,512136.0,4465,3632,833,0.18801944015924535,0.5021572758925011,0.2759190570728638,0.1836212750802449,0.6930600250127348,0.2041131363520552,3632,3141147.370645892,4242442.413499147,4276373.260794455,4281753.454836078,4283878.664488776,4284422.781979024,0,0,0.0,0,0,0,0,3632,2211710.0,3803.0,0.4894151765922147,528089.0,199953.0,487,0.000146484375,151407.0,0.0,235,0.3613330741163803,328963.0,40449.0,485,0.13124999999999998,322367.0,0.0,478,0.3422380361548334,370607.0,31416.0,480,0.5021572758925011,526053.0,212845.0,480,0.0328125,224297.0,0.0,478,0.34799990945198106,272063.0,27473.0,485
414,2737747.0,2053609.0,684138.0,4637,3467,1170,0.24989087742585409,0.5369302437304757,0.29286880042327845,0.20272341224076257,0.6760689447494566,0.23363704717784373,3467,3199003.8140333323,4246806.435573757,4281311.688147927,4285804.136480313,4287517.996924688,4288698.822064698,0,0,0.0,0,0,0,0,3467,2053609.0,3041.0,0.5210082150644164,529627.0,234259.0,481,0.000390625,137027.0,0.0,224,0.41596730264016,350741.0,81760.0,477,0.112353515625,254533.0,0.0,488,0.3756029119593933,376036.0,56969.0,478,0.5369302437304757,584701.0,277238.0,489,0.022998046875,218727.0,0.0,481,0.35769954249178226,286355.0,33912.0,484
415,2755259.0,2051850.0,703409.0,4706,3588,1118,0.25529687045755034,0.5482971687493301,0.29333555226574815,0.20673577734404217,0.6681331962643352,0.22185668389069768,3588,3091022.861114568,4250770.724805146,4287750.695084443,4292935.04593034,4295400.766604314,4296309.02984941,0,0,0.0,0,0,0,0,3588,2051850.0,3501.0,0.5407419748500282,545479.0,262959.0,480,0.0,153499.0,0.0,278,0.40219275623200834,355378.0,72530.0,478,0.09931640625,233423.0,0.0,482,0.3629342667737528,344504.0,43665.0,487,0.5482971687493301,578871.0,287351.0,475,0.028369140624999997,257118.0,0.0,482,0.3648327046458657,286987.0,36904.0,484
416,2752789.0,2198392.0,554397.0,4551,3588,963,0.20139465829019218,0.5294400177779719,0.26907974179482486,0.19139765272899986,0.6640308159220926,0.21836694530528855,3588,3045161.0292984485,4246053.524617702,4273334.009496349,4279701.295065757,4281085.185057238,4281695.231528342,0,0,0.0,0,0,0,0,3588,2198392.0,3928.0,0.5123646098522006,563180.0,239254.0,479,0.000732421875,141619.0,0.0,234,0.3118978319986457,295926.0,8689.0,476,0.09096679687499999,278620.0,0.0,487,0.3508494111978014,375394.0,38837.0,478,0.5294400177779719,566194.0,259981.0,489,0.041601562499999994,268406.0,0.0,479,0.31478528228197944,263450.0,7636.0,475
417,2905307.0,2245506.0,659801.0,4824,3731,1093,0.2271019895659907,0.5484530589662067,0.28174513295856085,0.19934830147638552,0.6663897489210084,0.20906607287973356,3731,2985177.6526492652,4249989.760153472,4272623.827220768,4275141.968144787,4276647.817925271,4276985.780760229,0,0,0.0,0,0,0,0,3731,2245506.0,3155.0,0.5484530589662067,624621.0,310256.0,480,0.0,187128.0,0.0,311,0.39400702842221885,346451.0,63852.0,481,0.090380859375,286062.0,0.0,484,0.32327891014862575,361205.0,16570.0,483,0.5329660673150421,558588.0,260155.0,477,0.052783203125,283037.0,0.0,477,0.31209193631639326,258215.0,8968.0,484
