epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,imbalance_B,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
30,2472057.0,2023795.0,448262.0,4289,3528,761,0.1813315793284701,0.4769655355028337,0.17846993416332876,0.22439393647199435,0.3874684553116668,0.2150288706935155,0,0,0.0,0,0,0,0,3528,2023795.0,3600.0,0.4769655355028337,386360.0,136858.0,485,0.003076171875,275112.0,0.0,481,0.0014160156250000002,170709.0,0.0,384,0.00029296875,303608.0,0.0,426,0.465196794146783,442425.0,146304.0,489,0.46191550303201345,508913.0,165100.0,481,0.01875,205015.0,0.0,412,0.000146484375,179915.0,0.0,316
31,2527331.0,1935683.0,591648.0,4462,3433,1029,0.23409992596933277,0.5551976986056342,0.19025316268347855,0.2410895563000766,0.3837584502252249,0.25611677892606854,0,0,0.0,0,0,0,0,3433,1935683.0,2639.0,0.446606309341093,332532.0,97600.0,483,0.001025390625,262535.0,0.0,427,0.00029296875,151473.0,0.0,348,0.00517578125,336726.0,0.0,419,0.49653965289610125,449053.0,176645.0,477,0.5551976986056342,622353.0,317403.0,489,0.016796875,210015.0,0.0,480,0.000390625,162644.0,0.0,284
32,2491091.0,2072002.0,419089.0,4344,3625,719,0.16823512268319377,0.49356079437371275,0.17489667230992437,0.2212541066404969,0.3845616518487168,0.19322492634753208,0,0,0.0,0,0,0,0,3625,2072002.0,3564.0,0.4533227462717943,337696.0,103487.0,480,0.003955078125000001,280135.0,0.0,451,0.003955078125,213440.0,0.0,454,0.00029296875,318047.0,0.0,464,0.4325144472088879,415708.0,110540.0,481,0.49356079437371275,528909.0,205062.0,482,0.011572265625,216529.0,0.0,483,0.0,180627.0,0.0,349
33,2562547.0,2095492.0,467055.0,4268,3497,771,0.18226202290143353,0.4833050773392745,0.1793489453131858,0.22614644649777516,0.3861092432977611,0.21234317848609208,0,0,0.0,0,0,0,0,3497,2095492.0,3431.0,0.46418033593691144,345422.0,113423.0,485,0.00693359375,298930.0,0.0,481,0.012255859374999999,239796.0,0.0,467,0.0017578125,301296.0,0.0,389,0.4833050773392745,476769.0,174509.0,478,0.46606591485430043,539948.0,179123.0,477,0.00029296875,163840.0,0.0,411,0.0,196546.0,0.0,318
34,2642239.0,2043774.0,598465.0,4636,3589,1047,0.2264991925408715,0.5455674430376936,0.19086306737066044,0.2431313457244037,0.3812865292251323,0.2207854304625736,0,0,0.0,0,0,0,0,3589,2043774.0,2636.0,0.4477973009374123,336638.0,99607.0,482,0.014062499999999999,309852.0,0.0,481,0.0005859375,171846.0,0.0,451,0.001416015625,325666.0,0.0,436,0.5455674430376936,541279.0,265841.0,476,0.5157175293651776,539731.0,233017.0,483,0.00078125,221332.0,0.0,433,0.0009765625,195895.0,0.0,359
35,2609031.0,2160769.0,448262.0,4620,3807,813,0.17181168027516724,0.4770718972871949,0.18195080761839183,0.22369008316336775,0.3981809309676295,0.17797340276907403,0,0,0.0,0,0,0,0,3807,2160769.0,3113.0,0.4708644868889319,364618.0,124921.0,482,0.018603515625,303565.0,0.0,484,0.0076660156250000005,195052.0,0.0,432,0.0059570312500000005,345092.0,0.0,472,0.4770718972871949,477292.0,169030.0,487,0.4639689048960078,470830.0,154311.0,481,0.011328125,256202.0,0.0,470,0.000146484375,196380.0,0.0,378
36,2620468.0,2052465.0,568003.0,4661,3681,980,0.21675631986347468,0.5315245383540493,0.19089091417769347,0.23810434482656503,0.391261754177574,0.2002522068577064,0,0,0.0,0,0,0,0,3681,2052465.0,2691.0,0.43762203032739594,348030.0,96303.0,483,0.00439453125,268908.0,0.0,486,0.0035156249999999997,193381.0,0.0,486,0.000146484375,283920.0,0.0,453,0.5315245383540493,519554.0,240579.0,481,0.5196994947401024,525643.0,231121.0,478,0.030224609375,287681.0,0.0,484,0.0,193351.0,0.0,350
37,2505311.0,2086625.0,418686.0,4390,3631,759,0.1671193716069581,0.4668077702327912,0.18048845927164048,0.21987470852296973,0.40256664458048735,0.18297503782963465,0,0,0.0,0,0,0,0,3631,2086625.0,4593.0,0.4668077702327912,342538.0,114276.0,478,0.009765625,280298.0,0.0,479,0.0005859375,163487.0,0.0,382,0.000146484375,280176.0,0.0,381,0.4622289005647995,446884.0,144995.0,475,0.4626737377505331,489543.0,159415.0,487,0.040478515624999996,292600.0,0.0,479,0.001220703125,209785.0,0.0,380
38,2535883.0,2090068.0,445815.0,4493,3718,775,0.17580266912945108,0.5132521729217225,0.17778403060014208,0.21867165859391477,0.3979530694215611,0.19723667259096733,0,0,0.0,0,0,0,0,3718,2090068.0,3316.0,0.34639921010658853,247253.0,23162.0,484,0.0045410156249999995,272983.0,0.0,465,0.023046875,245413.0,0.0,467,0.00380859375,330497.0,0.0,452,0.5132521729217225,496908.0,212079.0,493,0.5004626586478256,525476.0,210574.0,477,0.03076171875,239485.0,0.0,475,0.0,177868.0,0.0,338
39,2624985.0,2115061.0,509924.0,4508,3646,862,0.1942578719497444,0.5100240108101775,0.1876949293624214,0.22619208957109618,0.4077857462031779,0.2206564513701983,0,0,0.0,0,0,0,0,3646,2115061.0,3211.0,0.43920385955184604,344667.0,95756.0,475,0.0,281533.0,0.0,470,0.0,158880.0,0.0,454,0.0052734375,339451.0,0.0,478,0.5100240108101775,529157.0,222168.0,477,0.4838257051623479,521818.0,192000.0,483,0.063232421875,287818.0,0.0,477,0.0,161661.0,0.0,311
40,2602484.0,1986340.0,616144.0,4470,3506,964,0.2367522720600779,0.5468854055613508,0.19461022862146482,0.2364688531104467,0.40380607785778955,0.24824456173409715,0,0,0.0,0,0,0,0,3506,1986340.0,3985.0,0.3871164613663547,315065.0,54987.0,484,0.0,254929.0,0.0,416,0.000732421875,150165.0,0.0,355,0.0008789062499999999,288873.0,0.0,419,0.543436602669013,574969.0,279937.0,489,0.5468854055613508,568187.0,281220.0,476,0.07783203124999999,284014.0,0.0,475,0.0,166282.0,0.0,302
41,2530344.0,2051571.0,478773.0,4433,3667,766,0.18921261298858963,0.5269948015581782,0.18869520549286334,0.22104679706930763,0.42153371972243725,0.23258339577543596,0,0,0.0,0,0,0,0,3667,2051571.0,3649.0,0.39035290007582263,285987.0,53439.0,485,0.000244140625,250461.0,0.0,397,0.000146484375,161414.0,0.0,393,0.0033203125,345098.0,0.0,480,0.48459675480890585,495071.0,182777.0,481,0.5269948015581782,534049.0,242557.0,483,0.10390625,313928.0,0.0,486,0.0,144336.0,0.0,319
42,2535873.0,1963320.0,572553.0,4470,3545,925,0.22578141728706438,0.5549048924245965,0.19337564965320114,0.22961902036012485,0.4149421888444004,0.2736034592426355,0,0,0.0,0,0,0,0,3545,1963320.0,3304.0,0.37199317507616625,299344.0,42166.0,485,0.006494140625,268212.0,0.0,447,0.00087890625,147483.0,0.0,362,0.009912109375,346351.0,0.0,462,0.5549048924245965,567766.0,289619.0,478,0.5168356453498464,555686.0,240768.0,485,0.085986328125,230561.0,0.0,486,0.0,120470.0,0.0,281
43,2607958.0,2002361.0,605597.0,4511,3529,982,0.23221117824750237,0.5364075295596133,0.20094285010730506,0.23417991731484272,0.4240581386450326,0.25985665796765134,0,0,0.0,0,0,0,0,3529,2002361.0,3080.0,0.4396511407265097,320165.0,90267.0,479,0.003076171875,282744.0,0.0,472,0.000146484375,171869.0,0.0,414,0.00043945312499999996,313380.0,0.0,481,0.5364075295596133,543293.0,256771.0,477,0.5183981930723173,591944.0,258559.0,473,0.10942382812500001,280411.0,0.0,482,0.0,104152.0,0.0,214
44,2419249.0,1946675.0,472574.0,4155,3423,732,0.19533913210256565,0.5172987469989994,0.1864715439565513,0.21770759802913736,0.4231767098317875,0.2677980336046435,0,0,0.0,0,0,0,0,3423,1946675.0,2721.0,0.3883104925015251,288442.0,52635.0,474,0.0005859375,271383.0,0.0,481,0.0,160462.0,0.0,394,0.0021484375,307056.0,0.0,439,0.47727639340188605,474863.0,168364.0,484,0.5172987469989994,578479.0,251575.0,478,0.10566406249999999,248331.0,0.0,481,0.00048828125,90233.0,0.0,190
45,2545259.0,2058439.0,486820.0,4389,3592,797,0.19126540756755986,0.5353830478660144,0.1926811045618521,0.21856909617232778,0.43729896850399447,0.24584271188118767,0,0,0.0,0,0,0,0,3592,2058439.0,3358.0,0.40251384704592214,304524.0,61395.0,481,0.0005859375,260918.0,0.0,405,0.005615234375,186845.0,0.0,391,0.0185546875,373219.0,0.0,477,0.4664425665828804,420877.0,140227.0,484,0.5353830478660144,605440.0,285198.0,479,0.11220703124999999,285042.0,0.0,482,0.000146484375,108394.0,0.0,247
