epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,jain_P,gini_B_gen,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3],P_q[4],B_q_gen[4],B_q_drop[4],K_q[4],P_q[5],B_q_gen[5],B_q_drop[5],K_q[5],P_q[6],B_q_gen[6],B_q_drop[6],K_q[6],P_q[7],B_q_gen[7],B_q_drop[7],K_q[7]
168,448035.0,385511.0,62524.0,341,292,49,0.13955159753144256,0.506516936105933,0.13846218981598263,0.19551064232700843,0.33402527670686416,0.291709632059995,0,0,0.0,0,0,0,0.19350585937499998,85183.0,0.0,47,0.000146484375,30128.0,0.0,21,0.000146484375,24640.0,0.0,21,0.00043945312499999996,54768.0,0.0,42,0.506516936105933,106792.0,44140.0,50,0.000146484375,30128.0,0.0,21,0.000390625,30128.0,0.0,20,0.40640519179692813,86268.0,18384.0,48
169,474377.0,406237.0,68140.0,340,290,50,0.14364102812741736,0.52867432075503,0.14040640280745006,0.19925865341121166,0.3317844467971704,0.2873434525704237,0,0,0.0,0,0,0,0.19560546874999998,91981.0,0.0,48,0.000390625,30128.0,0.0,20,0.000390625,28756.0,0.0,20,0.00068359375,62407.0,0.0,42,0.52867432075503,112280.0,51384.0,47,0.000390625,31500.0,0.0,20,0.000146484375,31057.0,0.0,23,0.39696947982957065,86268.0,16756.0,50
170,455543.0,390531.0,65012.0,337,290,47,0.1427132016077513,0.5035686212966491,0.13888636944067914,0.19544066754056527,0.3355471448864394,0.2925687037228095,0,0,0.0,0,0,0,0.196875,83293.0,0.0,51,0.000146484375,28628.0,0.0,21,0.00029296875,29498.0,0.0,23,0.0005859375,57512.0,0.0,42,0.5035686212966491,114896.0,46756.0,49,0.000146484375,28625.0,0.0,23,0.000146484375,29823.0,0.0,23,0.40932897485378406,83268.0,18256.0,48
171,458735.0,388967.0,69768.0,344,292,52,0.15208780668577687,0.5281361599520786,0.1432147026580161,0.20245383478675236,0.33351408108637143,0.2938256836735802,0,0,0.0,0,0,0,0.20107421874999998,91317.0,0.0,48,0.000146484375,28756.0,0.0,21,0.00029296875,27497.0,0.0,25,0.00029296875,55884.0,0.0,42,0.5281361599520786,109820.0,50140.0,46,0.000146484375,30128.0,0.0,21,0.000146484375,30565.0,0.0,22,0.41548185193705034,84768.0,19628.0,48
172,481758.0,401490.0,80268.0,350,291,59,0.16661477339244982,0.554874818120433,0.14539732042225245,0.20715446885745337,0.3300433031515978,0.3019093611315222,0,1,0.0,0,0,0,0.203076171875,94304.0,0.0,50,0.000146484375,31500.0,0.0,21,0.000146484375,33096.0,0.0,24,0.0005371093749999999,54768.0,0.0,41,0.554874818120433,121582.0,62012.0,45,0.000146484375,27384.0,0.0,21,0.000146484375,31484.0,0.0,23,0.4041045265075867,87640.0,18256.0,48
173,464638.0,399950.0,33512.0,348,299,26,0.0721249661026432,0.39471887390888755,0.12193217565913002,0.16531999907079448,0.35232475343339786,0.3173449007614526,0,1,0.0,0,0,0,0.207275390625,94619.0,0.0,47,0.000146484375,27384.0,0.0,21,0.000146484375,26012.0,0.0,21,0.00029296875,56140.0,0.0,43,0.3725842344891527,116072.0,16884.0,49,0.000146484375,26012.0,0.0,21,0.000146484375,30759.0,0.0,23,0.39471887390888755,87640.0,16628.0,51
174,462867.0,397735.0,37481.0,361,310,29,0.08097574465235137,0.3992928296091677,0.12583268111559398,0.17067684115056297,0.3521418459787113,0.3026163563183373,1,0,58827.0,45,0,0,0.212255859375,97543.0,0.0,49,0.000146484375,27384.0,0.0,21,0.000146484375,27384.0,0.0,21,0.0005371093749999999,57373.0,0.0,44,0.39398971306558417,109400.0,20597.0,49,0.000146484375,28756.0,0.0,21,0.000146484375,30131.0,0.0,25,0.3992928296091677,84896.0,16884.0,49
175,483034.0,440906.0,42128.0,364,335,29,0.08721539270527523,0.4262409690020713,0.13233296685725976,0.17884940281248138,0.353784330894791,0.21756750042440043,0,0,0.0,0,0,0,0.214208984375,88985.0,0.0,48,0.0060058593749999995,53396.0,0.0,47,0.000390625,39311.0,0.0,36,0.00068359375,59012.0,0.0,43,0.4262409690020713,89012.0,22500.0,48,0.000390625,30256.0,0.0,21,0.000390625,34050.0,0.0,24,0.41035245335600695,89012.0,19628.0,48
176,448853.0,410713.0,38140.0,345,315,30,0.08497214009931964,0.4351334257094138,0.13164107701768518,0.1779929609895914,0.35358225839236607,0.22521543801645483,0,0,0.0,0,0,0,0.21689453125,84542.0,0.0,50,0.005126953125,51110.0,0.0,47,0.00029296875,32130.0,0.0,22,0.00029296875,55884.0,0.0,42,0.4351334257094138,83634.0,22628.0,47,0.00029296875,30496.0,0.0,22,0.0005371093749999999,29033.0,0.0,25,0.3945576904320675,82024.0,15512.0,48
177,472274.0,415553.0,56721.0,355,313,42,0.12010189000453102,0.4668818051329122,0.14183198274201866,0.1941543557224798,0.34795947158860163,0.2546868978601402,0,0,0.0,0,0,0,0.219921875,88033.0,0.0,49,0.004248046875,54768.0,0.0,48,0.000146484375,25884.0,0.0,21,0.00029296875,61628.0,0.0,42,0.44287171305323714,94297.0,27000.0,50,0.000146484375,27869.0,0.0,22,0.000146484375,30903.0,0.0,26,0.4668818051329122,88892.0,29721.0,48
178,465674.0,427662.0,38012.0,351,322,29,0.08162791996117438,0.416815022203636,0.13143272586826787,0.17704531893868994,0.35530031415754504,0.23259512019137807,0,0,0.0,0,0,0,0.22358398437500002,89327.0,0.0,48,0.0033691406249999997,58884.0,0.0,48,0.000146484375,26012.0,0.0,21,0.00078125,56524.0,0.0,41,0.4064729566175072,84896.0,18128.0,50,0.000146484375,33725.0,0.0,25,0.000146484375,31410.0,0.0,23,0.416815022203636,84896.0,19884.0,47
179,460958.0,417986.0,42972.0,344,312,32,0.09322324376624315,0.44286976152171253,0.1353178899352064,0.18360572704830633,0.35198441664559144,0.2223993292230526,0,0,0.0,0,0,0,0.225,87640.0,0.0,48,0.002197265625,56140.0,0.0,50,0.000146484375,30128.0,0.0,21,0.00043945312499999996,52679.0,0.0,44,0.44286976152171253,86021.0,24588.0,47,0.000146484375,31939.0,0.0,22,0.000146484375,34259.0,0.0,25,0.4115971860849387,82152.0,18384.0,48
180,458866.0,420726.0,38140.0,345,315,30,0.08311794728744322,0.4344998988609443,0.13301290907398083,0.1799187960136986,0.3534019289966275,0.22390305666578003,0,0,0.0,0,0,0,0.226953125,87562.0,0.0,52,0.001025390625,58884.0,0.0,50,0.000390625,31843.0,0.0,22,0.00043945312499999996,58884.0,0.0,42,0.4344998988609443,79408.0,21384.0,46,0.000146484375,28756.0,0.0,21,0.000390625,30005.0,0.0,24,0.4002576706059025,83524.0,16756.0,49
181,461236.0,420352.0,40884.0,354,324,30,0.08864008880486327,0.4379793818922669,0.13427687204620914,0.18141990492486745,0.35392724140869064,0.2219221830039282,0,0,0.0,0,0,0,0.22998046875,81584.0,0.0,47,0.0005859375,57512.0,0.0,45,0.00029296875,28741.0,0.0,24,0.000927734375,58491.0,0.0,42,0.4379793818922669,82520.0,22756.0,47,0.000390625,28756.0,0.0,20,0.0005371093749999999,35992.0,0.0,29,0.4035207507274064,87640.0,18128.0,49
182,471270.0,424386.0,46884.0,362,328,34,0.09948437201604154,0.45608417021630854,0.13805887197023364,0.1873374208065062,0.35195373557367643,0.22783595391177003,0,0,0.0,0,0,0,0.23408203125,88776.0,0.0,49,0.00043945312499999996,54640.0,0.0,42,0.000146484375,28918.0,0.0,22,0.00043945312499999996,58795.0,0.0,47,0.45608417021630854,87230.0,27256.0,47,0.00029296875,31380.0,0.0,25,0.000146484375,34671.0,0.0,28,0.41283993054556056,86860.0,19628.0,52
183,463798.0,414274.0,49524.0,346,307,39,0.10677924441243794,0.4607659775202121,0.14021653416037055,0.1903845518261677,0.35166781644568246,0.23369387103868466,0,0,0.0,0,0,0,0.23637695312499998,86823.0,0.0,46,0.00029296875,56012.0,0.0,42,0.000146484375,31773.0,0.0,26,0.00068359375,56522.0,0.0,43,0.4607659775202121,92016.0,29640.0,46,0.000146484375,28628.0,0.0,21,0.000146484375,31500.0,0.0,21,0.4231733270127524,80524.0,19884.0,46
184,463979.0,419839.0,44140.0,348,314,34,0.095133615961067,0.43533243388791254,0.13698296064568127,0.1846861904038188,0.35489224712947715,0.23776264658529778,0,0,0.0,0,0,0,0.23940429687499998,89834.0,0.0,46,0.0005371093749999999,53396.0,0.0,41,0.000146484375,32904.0,0.0,23,0.00043945312499999996,57512.0,0.0,43,0.41971093877753773,84085.0,20140.0,48,0.000146484375,28756.0,0.0,21,0.000146484375,29013.0,0.0,22,0.43533243388791254,88479.0,24000.0,49
185,467632.0,425376.0,42256.0,345,315,30,0.09036165189721813,0.4242881179619755,0.1356268584821084,0.18211850679531275,0.3567495011320864,0.239672434735005,0,0,0.0,0,0,0,0.24233398437499998,86955.0,0.0,49,0.00043945312499999996,57512.0,0.0,42,0.000146484375,28756.0,0.0,21,0.00068359375,60673.0,0.0,43,0.4242881179619755,84896.0,21128.0,48,0.000146484375,27384.0,0.0,21,0.000146484375,31072.0,0.0,22,0.41683026551989166,90384.0,21128.0,47
186,463659.0,427403.0,36256.0,337,311,26,0.07819539791096457,0.4086173631605873,0.131957646723932,0.17622884707586214,0.3592536899175508,0.24521604239322392,0,0,0.0,0,0,0,0.243798828125,89831.0,0.0,50,0.00043945312499999996,52024.0,0.0,42,0.000146484375,28756.0,0.0,21,0.00043945312499999996,63000.0,0.0,43,0.40168248250586885,89012.0,18128.0,50,0.000146484375,30128.0,0.0,21,0.000390625,27384.0,0.0,20,0.4086173631605873,83524.0,18128.0,49
187,474100.0,430472.0,43628.0,337,307,30,0.09202278000421833,0.42270544211686295,0.13650291323203836,0.18278127776466044,0.358038328645269,0.2416968993883144,0,0,0.0,0,0,0,0.24658203124999997,89012.0,0.0,46,0.00068359375,60256.0,0.0,41,0.000390625,30412.0,0.0,21,0.00043945312499999996,57512.0,0.0,42,0.42270544211686295,91756.0,22500.0,47,0.000390625,28756.0,0.0,20,0.00029296875,28756.0,0.0,21,0.4205385668644441,87640.0,21128.0,48
188,453928.0,411672.0,42256.0,333,303,30,0.0930896529846141,0.42657449534184644,0.137870865237678,0.1848307838072086,0.35749655029429583,0.23619274422375325,0,0,0.0,0,0,0,0.24833984374999998,86012.0,0.0,47,0.00043945312499999996,57384.0,0.0,42,0.00029296875,26634.0,0.0,23,0.00043945312499999996,60128.0,0.0,41,0.42629477030957763,83452.0,21128.0,48,0.00029296875,28756.0,0.0,21,0.00029296875,28294.0,0.0,24,0.42657449534184644,83268.0,21128.0,48
189,464879.0,416210.0,48669.0,353,317,36,0.10469175850059886,0.4430026139879488,0.14147609602775355,0.1901338477548038,0.356360705437906,0.23525503410564874,0,0,0.0,0,0,0,0.25185546875,85892.0,0.0,49,0.00043945312499999996,59909.0,0.0,43,0.000146484375,28880.0,0.0,22,0.00043945312499999996,53592.0,0.0,43,0.4430026139879488,90418.0,25913.0,49,0.000146484375,28628.0,0.0,21,0.00029296875,33611.0,0.0,26,0.43548584173407956,83949.0,22756.0,45
190,482396.0,436066.0,46330.0,357,321,36,0.09604142654582522,0.44252685185437013,0.13865761565568452,0.18560197870962644,0.35819808527169744,0.23357936218376563,0,0,0.0,0,0,0,0.254052734375,88470.0,0.0,49,0.00043945312499999996,57512.0,0.0,42,0.000146484375,31889.0,0.0,22,0.00068359375,60410.0,0.0,42,0.411118839016106,90161.0,20090.0,51,0.000146484375,28756.0,0.0,21,0.000146484375,33334.0,0.0,29,0.44252685185437013,91864.0,26240.0,49
191,458354.0,422098.0,36256.0,340,314,26,0.07910043328955332,0.4158780349674708,0.13285115313015086,0.1764508109214161,0.3617848883429545,0.24671978427154517,0,0,0.0,0,0,0,0.2560546875,86753.0,0.0,49,0.00043945312499999996,55422.0,0.0,43,0.000146484375,26820.0,0.0,22,0.00043945312499999996,56140.0,0.0,43,0.38955814319873616,84896.0,15256.0,51,0.000146484375,30128.0,0.0,21,0.000146484375,27811.0,0.0,22,0.4158780349674708,90384.0,21000.0,49
192,471398.0,424499.0,46899.0,344,311,33,0.09948917899524372,0.4386554428106743,0.14114362790958015,0.18872322935279273,0.35870089866990756,0.23207618615267744,0,0,0.0,0,0,0,0.25849609375,89412.0,0.0,48,0.00043945312499999996,57512.0,0.0,42,0.000390625,29547.0,0.0,21,0.00068359375,58884.0,0.0,41,0.4386554428106743,86515.0,24000.0,48,0.000146484375,29737.0,0.0,22,0.000146484375,31880.0,0.0,23,0.43019084609096697,87911.0,22899.0,46
193,471319.0,427307.0,44012.0,348,315,33,0.09338049176884426,0.4262517082548155,0.1387027391295167,0.1844927664678305,0.3611089185142851,0.24391521453622667,0,0,0.0,0,0,0,0.26108398437499997,86987.0,0.0,48,0.00068359375,62092.0,0.0,42,0.00029296875,26012.0,0.0,21,0.0005859375,57512.0,0.0,42,0.41994247040631816,89034.0,21384.0,48,0.000390625,31635.0,0.0,23,0.000390625,28363.0,0.0,22,0.4262517082548155,89684.0,22628.0,48
194,452811.0,407281.0,45530.0,344,309,35,0.10054967745924878,0.44843825103784507,0.1404049557605809,0.18738622771805358,0.3595582046102061,0.25679947041922535,0,0,0.0,0,0,0,0.2630859375,87334.0,0.0,49,0.00029296875,54512.0,0.0,42,0.000146484375,28628.0,0.0,21,0.0005859375,54469.0,0.0,44,0.44843825103784507,86989.0,25808.0,48,0.000146484375,24512.0,0.0,21,0.00029296875,27044.0,0.0,23,0.4102506137968022,89323.0,19722.0,50
195,459713.0,413835.0,45878.0,341,308,33,0.09979704728819916,0.4414163695321331,0.14261692296969225,0.19037249197432954,0.3594755975354549,0.24408244926725997,0,0,0.0,0,0,0,0.266015625,92771.0,0.0,47,0.00029296875,58884.0,0.0,42,0.000146484375,32080.0,0.0,25,0.00029296875,53140.0,0.0,42,0.4324779986004049,82390.0,21878.0,46,0.000146484375,28756.0,0.0,21,0.000146484375,26924.0,0.0,26,0.4414163695321331,84768.0,24000.0,46
196,479945.0,433343.0,46602.0,348,316,32,0.0970986258842157,0.4460268237770757,0.14022726935771126,0.18661527489192234,0.3608747796700148,0.24450900624029814,0,0,0.0,0,0,0,0.26840820312499997,87188.0,0.0,48,0.0005371093749999999,57781.0,0.0,42,0.000146484375,29220.0,0.0,22,0.00029296875,63128.0,0.0,43,0.4460268237770757,92767.0,27102.0,47,0.000146484375,29034.0,0.0,22,0.000146484375,29071.0,0.0,23,0.40611359670961455,91756.0,19500.0,50
197,463409.0,416145.0,47264.0,349,313,36,0.10199197684982358,0.44230213461504764,0.14333790195945817,0.19078573555631398,0.36080027747697463,0.23002115841513615,0,0,0.0,0,0,0,0.27138671875,87157.0,0.0,49,0.00043945312499999996,53396.0,0.0,42,0.000146484375,31772.0,0.0,24,0.0005371093749999999,59155.0,0.0,42,0.44230213461504764,86024.0,24508.0,47,0.000146484375,30128.0,0.0,21,0.000146484375,29509.0,0.0,22,0.4315983466856177,86268.0,22756.0,47
198,471048.0,430292.0,40756.0,344,315,29,0.08652196803722745,0.422558957741863,0.13733099248628136,0.1814244610499663,0.36426719225863397,0.23760582785618412,0,0,0.0,0,0,0,0.2734375,83170.0,0.0,49,0.00043945312499999996,56140.0,0.0,42,0.000146484375,29445.0,0.0,23,0.00043945312499999996,58884.0,0.0,42,0.40108898214838795,90384.0,18256.0,48,0.000146484375,30577.0,0.0,23,0.000390625,30692.0,0.0,22,0.422558957741863,91756.0,22500.0,47
199,444526.0,408398.0,36128.0,343,318,25,0.0812730863886475,0.41425987872355086,0.13739644998000966,0.18126646592331966,0.36489230608100676,0.2448034535662702,0,0,0.0,0,0,0,0.277978515625,90582.0,0.0,51,0.000146484375,54512.0,0.0,42,0.000146484375,27256.0,0.0,20,0.00029296875,49024.0,0.0,41,0.41425987872355086,79024.0,18128.0,50,0.000146484375,29491.0,0.0,24,0.0,30125.0,0.0,25,0.40620078361652656,84512.0,18000.0,49
